sentence,collocations,label
"winnenden , germany ― a teenage gunman_killed 15_people , most of them female , on_wednesday in a rampage_that began at a school_near stuttgart in southern_germany and ended in a nearby_town , where_he_then killed_himself after the police wounded_him . the attack_left germany , which tightened tough gun_controls after a similar_attack at a school seven_years_ago , struggling to understand the carnage_that had again befallen it , a country with relatively_little violent_crime . in_2002 , a_gunman killed_16 people before_killing_himself at a school in erfurt , in eastern_germany .","winnenden , germany ― a teenage gunman_killed 15_people , most of them female , on_wednesday in a rampage_that began at a school_near stuttgart in southern_germany and ended in a nearby_town , where_he_then killed_himself after the police wounded_him . the attack_left germany , which tightened tough gun_controls after a similar_attack at a school seven_years_ago , struggling to understand the carnage_that had again befallen it , a country with relatively_little violent_crime . in_2002 , a_gunman killed_16 people before_killing_himself at a school in erfurt , in eastern_germany .",1
"many hopes_are riding_them on the sale of talisman's holdings in palm_beach and hendry counties , which vice_president_al al_gore announced with much_fanfare last_year at the 50th_anniversary of everglades_national park .","many hopes_are riding on the sale of talisman's holdings in palm_beach and hendry counties , which vice_president_al al_gore announced with much_fanfare last_year at the 50th_anniversary of everglades_national park .",1
"rabies_virus infects the_central_nervous nervous_system , causing encephalopathy and ultimately_death . early_symptoms of rabies in humans_are nonspecific , consisting of fever , headache , and general_malaise .","rabies_virus infects the_central_nervous nervous_system , causing encephalopathy and ultimately_death . early_symptoms of rabies in humans_are nonspecific , consisting of fever , headache , and general_malaise .",0
american_tobacco companies_were showing a profit most quarters_due to export_sales of cigarettes and diversification of products_sold including_food .,american_tobacco companies_were showing a profit most quarters_due to export_sales of cigarettes and diversification of products_sold including_food .,1
"the development of agriculture by early_humans , roughly_10,000 years_ago , was_also harmful to many_natural ecosystems_as they_were systematically_destroyed and replaced with artificial versions .","the development of agriculture by early_humans , roughly_10,000 years_ago , was_also harmful to many_natural ecosystems_as they_were systematically_destroyed and replaced with artificial versions .",0
"the two_young leaders of the coup , pibul songgram and pridi phanomyang , both_educated in europe and influenced by western_ideas , came to dominate thai politics in the_ensuing years .","the two_young leaders of the coup , pibul songgram and pridi phanomyang , both_educated in europe and influenced by western_ideas , came to dominate thai politics in the_ensuing years .",0
"lin piao , after_all , was_the_creator of mao's "" little_red book "" of quotations .","lin piao , after_all , was_the_creator of mao's "" little_red book "" of quotations .",0
"patients_often interrupt a course_of_antibiotics , the surviving bacteria gradually_return with a vengeance , often_having rapidly mutated to resist the therapy .","when_patients interrupt a course_of_antibiotics , the surviving bacteria return with a vengeance , often_having rapidly mutated to resist the therapy .",1
initially the bundesbank opposed the introduction of the euro_but was_compelled to accept_it in light of the political_pressure of the capitalist politicians_who supported its_introduction .,initially the bundesbank opposed the introduction of the euro_but was_compelled to accept_it in light of the political_pressure of the capitalist politicians_who supported its_introduction .,0
"the armed_forces press committee ( coprefa ) admitted_that the government_troops sustained 11 casualties in these_clashes , adding_that they_inflicted three casualties on the_rebels .","the armed_forces press committee ( coprefa ) admitted_that the government_troops sustained 11 casualties in these_clashes , adding_that they_inflicted three casualties on the_rebels .",0
"one economic_study will_not be the basis of canada's public_policy_decisions , but easton's research does conclusively show_that there_are_economic economic_benefits in the legalization_of_marijuana .","one economic_study will_not be the basis of canada's public_policy_decisions , but easton's research does conclusively show_that there_are_economic economic_benefits in the legalization_of_marijuana .",0
"archaeologists_have_found approximately_30 beautifully_preserved mummies in a 4,000_year old_egyptian necropolis which_held 53 tombs . supervisor of antiquities for middle egypt dr . abdel-rahman el-ayedi's team_established his archaeological_site in the faiyum oasis near the el-lahun egyptian_pyramid which_is just_south of cairo . besides the mummies , the team_found masks , amulets , clay_pots and an offering table located in a funerary chapel . the chapel dates_back to about_30 bc to 337 ad .","archaeologists_have_found approximately_30 beautifully_preserved mummies in a 4,000_year old_egyptian necropolis which_held 53 tombs . supervisor of antiquities for middle egypt dr . abdel-rahman el-ayedi's team_established his archaeological_site in the faiyum oasis near the el-lahun egyptian_pyramid which_is just_south of cairo . besides the mummies , the team_found masks , amulets , clay_pots and an offering table located in a funerary chapel . the chapel dates_back to about_30 bc to 337 ad .",0
gastrointestinal_bleeding can_happen_as an adverse_effect of non-steroidal_anti-inflammatory_drugs such_as_aspirin or ibuprofen .,gastrointestinal_bleeding can_happen_as an adverse_effect of non-steroidal_anti-inflammatory_drugs such_as_aspirin or ibuprofen .,1
"a former_employee of the_company , david vance of south_portland , said hooper spent a_lot of time on the road , often meeting with customers between_portland and kittery .","a former_employee of the_company , david vance of south_portland , said hooper spent a_lot of time on the road , often meeting with customers between_portland and kittery .",1
"cyprus , divided or not , joins the eu on the 3th of may .","cyprus , divided or not , joins the eu on the 1st of may .",1
world_leaders expressed_concern on_thursday that north_korea will_quit six-party nuclear_disarmament talks and will_bolster its_nuclear_weapons weapons_arsenal .,world_leaders expressed_concern on_thursday that north_korea will_quit six-party nuclear_disarmament talks and will_bolster its_nuclear_weapons weapons_arsenal .,1
"in_addition to establishing the electoral_commission , the laws also concern nationality , a contentious_issue since citizenship_laws were_tightened to exclude one of gbagbo's main_competitors from the 2000_presidential race , former_prime_minister alassane ouattara .","in_addition to establishing the electoral_commission , the laws also concern nationality , a contentious_issue since citizenship_laws were_tightened to exclude one of gbagbo's main_competitors from the 2000_presidential race , former_prime_minister alassane ouattara .",0
"mohandas karamchand_gandhi never_received the nobel_peace_prize , though_he_was was_nominated for it_five_times between_1937 and 1948 .","mohandas karamchand_gandhi never_received the nobel_peace_prize , though_he_was was_nominated for it_five_times between_1937 and 1948 .",1
"the christian_democrats 3_(8 cdu ) won 35.2 % of the vote , or 225 seats , against 34.3 % for chancellor_gerhard schroeder's social_democrats ( spd ) .","the christian_democrats ( cdu ) won 35.2 % of the vote , or 225 seats , against 34.3 % for chancellor_gerhard schroeder's social_democrats ( spd ) .",1
edward_viii became_king in_january of 1936 and abdicated in_december .,edward_viii became_king in_january of 1936 and abdicated in_december .,0
"australian guantanamo_bay detainee david_hicks has_won british_citizenship , opening the door_then for a possible_bid to have_him freed from the us detention_facility in cuba . justice lawrence collins of the british_high court_has_overturned the british_government's refusal of citizenship to hicks , whose_mother_was born_in_england . justice collins_said the government_had "" no_power to withhold or deprive citizenship "" . justice collins_said : "" in my_view it_would be_improper to fail to give_assistance which_otherwise would_have been_given , simply_because high_court_was was_believed to be_involved in terrorism and has_not had_any previous_connection with this_country . "" hicks ' lawyer , stephen grosz , said the decision_was a breakthrough . he_said there_was now no_reason why hicks should_not enjoy_the_same same_protection as the nine_other british_citizens released_without_charge from guantanamo_bay on representations of the_british_government .","australian guantanamo_bay detainee david_hicks has_won british_citizenship , opening the door for a possible_bid to have_him freed from the us detention_facility in cuba . justice lawrence collins of the british_high court_has_overturned the british_government's refusal of citizenship to hicks , whose_mother_was born_in_england . justice collins_said the government_had "" no_power to withhold or deprive citizenship "" . justice collins_said : "" in my_view it_would be_improper to fail to give_assistance which_otherwise would_have been_given , simply_because the_claimant_was was_believed to be_involved in terrorism and has_not had_any previous_connection with this_country . "" hicks ' lawyer , stephen grosz , said the decision_was a breakthrough . he_said there_was now no_reason why hicks should_not enjoy_the_same same_protection as the nine_other british_citizens released_without_charge from guantanamo_bay on representations of the_british_government .",1
rockweed has_been_harvested commercially in_nova_scotia since the late_1950 ' s and is_currently the most_important commercial seaweed in atlantic_canada .,rockweed has_been_harvested commercially in_nova_scotia since the late_1950 ' s and is_currently the most_important commercial seaweed in atlantic_canada .,0
pakistan_president pervez_musharraf has_ordered security_forces to take firm_action against rioters following_the_assassination of opposition_leader benazir_bhutto . the violence_has left at_least 44_people dead_and_dozens dozens_injured . mr . musharraf insisted the measures_were to protect_people . voa's ayaz gul reports from islamabad that a bitter_dispute has_also erupted_over how the 54 - year-old politician died and who_was behind_her assassination .,pakistan_president pervez_musharraf has_ordered security_forces to take firm_action against rioters following_the_assassination of opposition_leader benazir_bhutto . the violence_has left at_least 44_people dead_and_dozens dozens_injured . mr . musharraf insisted the measures_were to protect_people . voa's ayaz gul reports from islamabad that a bitter_dispute has_also erupted_over how the 54 - year-old politician died and who_was behind_her assassination .,1
"a month_after gov . david a . paterson dropped_his proposal for a soda_tax , new_york_city's health_commissioner has_written an_article advocating "" hefty "" taxes on sodas and sports_drinks containing_sugar . such a tax , the article_said , could_be the_biggest boon to public_health since tobacco_taxes . the commissioner , dr . thomas_r . frieden , and kelly_d . brownell of yale_university , his_co-author , argue in the_new_england journal_of_medicine medicine_that a tax of a penny_per ounce could_reduce consumption by more_than_10 10_percent and raise $ 1.2_billion a year in new_york_state state_alone .","a month_after gov . david a . paterson dropped_his proposal for a soda_tax , new_york_city's health_commissioner has_written an_article advocating "" hefty "" taxes on sodas and sports_drinks containing_sugar . such a tax , the article_said , could_be the_biggest boon to public_health since tobacco_taxes . the commissioner , dr . thomas_r . frieden , and kelly_d . brownell of yale_university , his_co-author , argue in the_new_england journal_of_medicine medicine_that a tax of a penny_per ounce could_reduce consumption by more_than_10 10_percent and raise $ 1.2_billion a year in new_york_state state_alone .",1
officials_said the finnish suspect_was among the dead_but did_not provide a motive for the attack .,officials_said the finnish suspect_was among the dead_but did_not provide a motive for the attack .,0
britain agreed to lift by march_31 a 150 - mile military_protection zone enforced around_the_islands islands_since argentina invaded them in_1982 .,britain agreed to lift by march_31 a 150 - mile military_protection zone enforced around_the_islands islands_since argentina invaded them in_1982 .,0
"the ferryboat owner pt nur budi's spokesman blamed indonesian port_authorities for the tragedy . "" the passenger_capacity of the ferry_is 205 people_but the port administrator accepted more_passengers as_they thought_it was_possible , "" he_said . the national_meteorological and geophysics_agency , however , had_published and raised an alert_signal about high_waves on_friday . it specifically_stated that "" saturday_10th and sunday_11th , indonesian waters would_have witnessed storm_force waves , "" but_despite the dire_warnings km teratai set for the seas .","the ferry owner pt nur budi's spokesman blamed indonesian port_authorities for the tragedy . "" the passenger_capacity of the ferry_is 205 people_but the port administrator accepted more_passengers as_they thought_it was_possible , "" he_said . the national_meteorological and geophysics_agency , however , had_published and raised an alert_signal about high_waves on_friday . it specifically_stated that "" saturday_10th and sunday_11th , indonesian waters would_have witnessed storm_force waves , "" but_despite the dire_warnings km teratai set for the seas .",1
"tension and battles_between greek_police and anarchist demonstrators_took place in the centre_of_athens , greece , during the anti-war demonstration of the 4th_european social_forum which_is taking_place in the portuguese_capital , from 4_to_7 of may_2006 . the march of the approximately_1,000 anarchists ended with clashes_between groups of anarchists and police . riot_police used_tear gas , while a branch of a greek_bank , a fast-food store and around_50 shop_windows in central_rome were_damaged .","tension and battles_between greek_police and anarchist demonstrators_took place in the centre_of_athens , greece , during the anti-war demonstration of the 4th_european social_forum which_is taking_place in the greek_capital , from 4_to_7 of may_2006 . the march of the approximately_1,000 anarchists ended with clashes_between groups of anarchists and police . riot_police used_tear gas , while a branch of a greek_bank , a fast-food store and around_50 shop_windows in central_athens were_damaged .",1
libya's case_against britain and the us concerns the dispute_over their_demand for extradition of libyans charged with blowing_up a pan_am jet over_lockerbie in_1988 .,libya's case_against britain and the us concerns the dispute_over their_demand for extradition of libyans charged with blowing_up a pan_am jet over_lockerbie in_1988 .,0
argentina sought_help from britain on its privatization_program and encouraged british_investment .,argentina sought_help from britain on its privatization_program and encouraged british_investment .,1
""" instead of action on crime , we_got the federal long_gun registry , which_became a bloated bureaucratic_nightmare to responsible hunters , farmers_and_rural rural_canadians . it_cost taxpayers some ca $ 2_billion and it_hasn't_done a thing to reduce_gun crime . "" said_harper . the conservatives_have provided amnesty for unregistered gun_owners . at this_time there_is no_legislation set_before the house of eu_withdrawal_bill . conservative garry breitkreuz from saskatchewan tabled the bill killing the long-gun registry .",""" instead of action on crime , we_got the federal long_gun registry , which_became a bloated bureaucratic_nightmare to responsible hunters , farmers_and_rural rural_canadians . it_cost taxpayers some ca $ 2_billion and it_hasn't_done a thing to reduce_gun crime . "" said_harper . the conservatives_have provided amnesty for unregistered gun_owners . at this_time there_is no_legislation set_before the house of commons . conservative garry breitkreuz from saskatchewan tabled the bill killing the long-gun registry .",0
"the_researchers in the_latest_study fed one_group of mice a diet in which 60_percent of calories came from fat . the diet started_when the mice , all_males , were 1_year_old , which_is middle-age in mouse longevity . as_expected , the mice soon_established signs of impending diabetes , with grossly enlarged livers , and started to die much_sooner_than mice_fed a standard_diet .","the_researchers in the_latest_study fed one_group of mice a diet in which 60_percent of calories came from fat . the diet started_when the mice , all_males , were 1_year_old , which_is middle-age in mouse longevity . as_expected , the mice soon_developed signs of impending diabetes , with grossly enlarged livers , and started to die much_sooner_than mice_fed a standard_diet .",0
"the soldiers , who_were said to have_been_wearing arab headdress , were_accused of firing at iraqi_police when_stopped atthe a road_block .","the soldiers , who_were said to have_been_wearing arab headdress , were_accused of firing at iraqi_police when_stopped at a road_block .",1
"the_united_states would_like to see u . n . weapons_inspectors gradually_return to iraq providing the iraqis take_concrete , affirmative and demonstrable actions "" to show_full co-operation "" clinton_said .","the_united_states would_like to see u . n . weapons_inspectors return to iraq providing the iraqis take_concrete , affirmative and demonstrable actions "" to show_full co-operation "" clinton_said .",1
"on 12_august , the san_carlos battalion came_across mines placed in their_path and one_soldier_was was_killed while two_were seriously_injured . meanwhile on 10_august , urban commandos took a patrol_car by surprize and dropped a grenade inside_the_car , injuring_four and partially destroying the vehicle .","on 12_august , the san_carlos battalion came_across mines placed in their_path and one_soldier_was was_killed while two_were seriously_injured . meanwhile on 10_august , urban commandos took a patrol_car by surprise and dropped a grenade inside_the_car , injuring_four and partially destroying the vehicle .",1
bomb-sniffing_dogs were_brought to rodriguez's mulberry_st . apartment .,bomb-sniffing_dogs were_brought to rodriguez's mulberry_st . apartment .,1
startling_new research_into mobile_phones claims_they may_reduce a man's sperm_count by up to 30 % .,startling_new research_into mobile_phones claims_they may_reduce a man's sperm_count by up to 30 % .,0
workers at the lufthansa_technik automotive_plant in co_dublin are_due to vote_today on changes to work_practices being_sought by the_company's management . the aircraft_engine maintenace firm_has warned_that rejection of the proposals_would threaten a planned € 17230m investment in the rathcoole plant and put jobs_at_risk . lta says_it is_not_supporting seeking_any lay-offs or pay_cuts and the planned_investment would_guarantee the future of the plant for the_next 15_years . the work-practice changes_are_being being_sought following the collapse of labour_relations commission talks on the matter .,workers at the lufthansa_technik automotive_plant in co_dublin are_due to vote_today on changes to work_practices being_sought by the_company's management . the aircraft_engine maintenace firm_has warned_that rejection of the proposals_would threaten a planned € 17230m investment in the rathcoole plant and put jobs_at_risk . lta says_it is_not_seeking seeking_any lay-offs or pay_cuts and the planned_investment would_guarantee the future of the plant for the_next 15_years . the work-practice changes_are_being being_sought following the collapse of labour_relations commission talks on the matter .,1
"it_rewrites the rules of global_trade , established by the general_agreement on tariffs and trade , or gatt , in_1947 , and modified in multiple_rounds of negotiations_since then_soon_after .","it_rewrites the rules of global_trade , established by the general_agreement on tariffs and trade , or gatt , in_1947 , and modified in multiple_rounds of negotiations_since then .",1
vice_president dick cheney on_tuesday hurled an obscenity on the senate_floor to punctuate an_angry exchange with vermont_sen . patrick_leahy as all_senators gathered for their_annual photo .,vice_president dick cheney on_tuesday hurled an obscenity on the senate_floor to punctuate an_angry exchange with vermont_sen . patrick_leahy as all_senators gathered for their_annual photo .,0
"in the may_2005 general_election michael_howard failed to unseat the labour_government , although the conservatives_did gain 33_seats , playing the_most_significant significant_role in reducing_unnecessary labour's majority from 167 to 66 .","in the may_2005 general_election michael_howard failed to unseat the labour_government , although the conservatives_did gain 33_seats , playing the_most_significant significant_role in reducing labour's majority from 167 to 66 .",1
the_norwegian newspaper corpus_is a large and self-expanding corpus of norwegian_newspaper texts . the collection of this_dynamic and continually_growing corpus began_in_1998 .,the_norwegian newspaper corpus_is a large and self-expanding corpus of norwegian_newspaper texts . the collection of this_dynamic and continually_growing corpus began_in_1998 .,1
"the dutch , who_ruled indonesia until_1949 , called the city of jakarta batavia .","the dutch , who_ruled indonesia until_1949 , called the city of jakarta batavia .",1
"the name for the_newest james_bond_film has_been_announced announced_today . the 22nd film , previously_known only as "" bond 22 "" , will_be called "" quantum of solace "" . eon_productions who_are_producing the_film indeed_made the_announcement today at pinewood_studios , where production for the_film has_been under_way since_last year . the name of the_film was_inspired by a_short_story ( of the same_title ) from for_your_eyes eyes_only by bond creator , ian_fleming .","the name for the_newest james_bond_film has_been_announced announced_today . the 22nd film , previously_known only as "" bond 22 "" , will_be called "" quantum of solace "" . eon_productions who_are_producing the_film made the_announcement today at pinewood_studios , where production for the_film has_been under_way since_last year . the name of the_film was_inspired by a_short_story ( of the same_name ) from for_your_eyes eyes_only by bond creator , ian_fleming .",0
"the gastric_bypass operation , also_known_as stomach_stapling , has_become the most_common surgical_procedure for treating_obesity .","the gastric_bypass operation , also_known_as stomach_stapling , has_become the most_common surgical_procedure for treating_obesity .",0
the cost of the consumer of the_united_states states_fell in_june .,the cost of the consumer of the_united_states states_fell in_june .,1
"the former_leader of iraq_was taken_ill last_sunday after_refusing to eat for sixteen_days . but_according to news_agencies , he_has ended the_hunger strike by eating_lunch at the court in baghdad . "" saddam ate_beef and rice and cola with bread_which he_brought from hospital , "" one_source told_reuters news_agency . he_was fasting with three co-defendants , and they_were demanding_more security for their_defence lawyers , three of whom_have been_murdered .","the former_leader of iraq_was rushed_to_hospital last_sunday after_refusing to eat for sixteen_days . but_according to news_agencies , he_has ended the_hunger strike by eating_lunch at the court in baghdad . "" saddam ate_beef and rice and cola with bread_which he_brought from hospital , "" one_source told_reuters news_agency . he_was fasting with three co-defendants , and they_were demanding_more security for their_defence lawyers , three of whom_have been_murdered .",1
sonia_gandhi can_be_beaten in the_next_elections in_india by bjp .,sonia_gandhi can_be_defeated in the_next_elections in_india by bjp .,1
israeli_prime minister_ariel_sharon sharon_has said_that mahmoud_abbas is a man_that israel can_do_business with .,israeli_prime minister_ariel_sharon sharon_has said_that mahmoud_abbas is a man_that israel can_do_business with .,0
