sentence1,sentence2,label
lina happiness_that need_an_email 42 its_productions was_dissolved azlina jailani sometimes_i'd indonesians any_lesson sram_red don't_despair has_been_raised her_christian file_→ davao parliament_adopted freedom_of_religion ticket_seller narrow_view where_she_discovered written_law luce seroprevalence malays_are muslim trading_him joy their_conversion at_age if_your_birthday duty_free_shopping beyond_the_range after_several_weeks however_much difficulties_she had_her 1st_district legally_changed during_2007 property_photo fruit_of_his student_club stones_may her mykad electronic_voting shows_little each_affiliate national_registration western_division been_bothered document_number religion_as g-d's edit_user better_reputation paper_onto have her_blessings worksheet_will those_with_lower pretty_broad current_registration agency_announced absolute_joy would_have china's_state every_14 testing_service identification_methods apostasy move_into_other fractal_geometry muslim_sharia judge_james .._see,Lina Joy's parents are from Malaysia.,0
november_9 eventual_champions x_35 effleurage clerks_who our_bodily the_berlin_wall hot_country this_function_has boot_and_shoe city_of_pittsburgh not_fade_away 107.9 think_of_making another_cookie union_university also_edited coming_after erfect as_recruiting castle_ruins foreign_minister s_basket any_particles summer_… health_care_sector the_researchers_compared we'll_display very_same_reason suggestion the_plane_crashed our_hack boss have_not_visited western_economies communicate_his popular_drink make_utilize concentrate_and_focus check_and_check have_cleaned_up bici sibling_who run_around the_berlin_wall works_with_her he_initially remove_personal now_seen as_abnormal room_2 beginning oldest_known damaging_his half-way_mark but_i_played hard-line christianity 24/7_operation wantirna wedding_dress_shopping,The Berlin Wall was torn down in 1989.,0
"european_member prosource 6_bottle journal_devoted us_lawmakers has_the_fastest said_it mentioned_elsewhere interpretation_as experience_covering sacrifices_himself severe_damage –_lots anticipated_increase 150,000- barrel-per-day would_only_get expansion_projects hours_on_average","Valero Energy Corp. produces 250,000 barrels per day.",0
oil_prices fall_back as_his_main shareholders pour_olive blistering_start hand_toward,Oil prices rise.,1
featuring_john chryst names_suppliers both_buildings_are aitkin quarterback farnworth threw 05_apr 447 yards_and_five five_touchdowns as_the_rams cardinals_beat finding_out_about michigan_state_university 63-27 cartoon_image,"The quarterback threw for 413 yards and three touchdowns, and then ran to the end zone two more times.",1
upcoming_open page_then arthritic_pain quicker_than_i 1.61 comedian who_had_become my_skinny inguinal_hernia himself found_in_north combat_action 2008 battle rapidly_across external_causes consignments_are 30-35 virgina his_wife_patricia patricia_said 70.5 queries_relating wba champion_had suffered_greatly 25_de brockville people_who_manage including_native has_a_numeric top_specialists cat_4 his_four_sons septic_shock due_to_funding injuries_he_suffered exists_in_their employing_around operation_homefront caused_by_another page_was is_pounding this_game's coma been_an_invited i'll_be_giving two_days_after tbb 7_april may_1999 center_for_women who_formerly mountview which_was received_money patterned kaiba 11th_round empowering_your mrs last_slide said_he was_always another_language_wikipedia astm_a312 endurance_exercise better_for_everyone has_previously_said 03_2019 after_announcing i_sincerely had_died santa_marta libretti his_sleep small_kitchen,Greg Page was a WBA champion.,0
florida_peninsula is_likely friend_– remain_in_jail at into_the_cup volusia_county jail inside_a_cool her_native tampa_bay until_her next_hearing on_december 6.64 professional_firms where_she has_been_held supernaturally bail green_olives which_restricts prevent_her responsible_for_organizing mario_franchise top_agent snow_event i_still_couldn't habit_that she_still s_public_transport greater_meaning perform device_directly sheriff_has had_since jail_since whisper-quiet key_signature occurs_throughout gates_that payments_before through_an_entire altercation absolutely_no_interest police_officers auberge_de go_well hottest_games dining_spot cultivation_has which_she_had had_started been_ejected as_the_apostle williams_as andrew_is charged_with_disorderly brain_damage before_they_all resisting_arrest open-door,"Sierra once reached the finals of ""American Idol"".",1
been_re-elected decades_worth orson_scott_card general_vicinity portugal_has taken_steps extra_reach significantly_reduce 000_million fracturing stock_tips including_locations political_courage compliance_officers through_thoughtful marketing_inc epidemiological_evidence american_culinary economic_incentives had_on_him all_choices upcoming_sale our_homeland unnecessary_data,In the early 1990s Brazil began to take action to save the rainforest.,1
fifa_has received_11 bids associations_can host very_nurturing 2016_lexus feature_over allergies_have world_cup sanctioned_events pa_’_s rogue_squadron 1st_xv drinks_list in_1861 india_since its_cousin puma_has trips_across ocassion maybe_you'd_like countries vying train_regularly host chalmette derby_winner are_absolute cotton_growers not_pollute england unhealthiness south_jakarta director_said because_there_might philosophical_differences mexican_market collection_is_just future_relations passing_around after_russia de_jeux arrived_in_australia insight_they means_creating global_best_practices who_have look_impressive 85.4 secure_and_comfortable so_finally_i this_year_sees contact_is_made representing_20 belgium-netherlands en spain-portugal used_to_influence select bids_are time_to_reconsider jurors_will while_being_treated national_people's_congress championship_teams drink_green_tea 150_price mushroom_is we_provide_home nine_month end_of_2020 tourney comments_0 attract_foreign_investment business_institute the_desserts_are has_reserved denervated he_was_giving hotel_style who_predicted tournament tackle_what except_for_use referred_to_above bids_will be_chosen on_october 2015 determine_how_their pepper's learn_the_facts bit_apps nandi executive_committee steel_support until_may_1 parents_who_need said_fifa president_sepp blatter credibly 3_2 horizon_is very_pleased other_motorcycle young_college able_to_tour our_flagship competition_called said_dean putnam's_sons maisto lost_profit wholesale_customers pfs candidature asphalt_road german_style,Sepp Blatter is the president of FIFA.,0
stronger_u yeast_saccharomyces s escape_hatch crude_settled $ 2.23 lower attendance_has $ 42.83 are_you_responsible cooking_grate odd_but,"Crude the light American lowered to the closing 1.32 dollars, to 42.83 dollars the barrel.",1
"winnenden first_meal such_as_germany eighteen_hundred school_families katniss_everdeen gunman_killed ten_people as_a_surrogate best_reward paiute his_mentors new_female christopher_nolan's the_white_bear caucus_is 0,8 rampage_that began gives_us_that any_nonprofit school_near superpipe orbis bretagne valve_clearance ended woodberry –_maybe_i neighboring_town how_should six_3 fatally_stabbed ensued_as flowing_around increased_amount wounded_him recognize_common chasing_my attack_left dublin_4 commercial_developers which_sort removed_through rather_uncomfortable gun_controls funeral_home_has difficulties_he coordinated_attack roche_has 2pk leave_campus many_moons_ago during_the_drought struggling access_to_materials experience_joy copyright_©_2005 carnage_that also_had houses_of_congress befallen wheat_berries the_ajc full_sleeves country three_dedicated relatively_little homicide timely_detection by_evelyn very_tempted historically_black was_a_collaborative unsafe_practices before_killing_himself students_who_go this_gives_him school-level throughout_eastern lviv author_named que_ce eastern_germany most_outlandish",In 2002 near Stuttgart a boy shot 16 people.,1
many_folk hopes_are slogs want_to_spray columbia_falls total_proceeds ssa talisman's wilmar across_the_front palm_beach seeing_much bonnell council_areas linkedin_info which_invariably vice_president_al al_gore announced completely_stock much_fanfare because_it_felt speers did_at_least 60th_anniversary installation_where everglades_national park_festival telling_him_i,Everglades National Park is located in Florida.,1
lethal_weapon infects open-angle_glaucoma hypothalamus beardstown symptoms_typically encephalopathy end-user_customer ultimately_death 5_daily bone_fractures promise_she canine_distemper they_have_mostly hedgehogs_are nonspecific but_not_against composite several_french patas often_eat headache gruffly like_slots wet_washcloth pembelajaran,Rabies is fatal in humans.,0
expository_writing companies_were showing_us be_dispelled filename_coloring only_viable_option quarters_due they_may_then export_sales now_dominate who_smoke crep more_diversified fall_into_my products_sold under_one_roof per_cent_while,PM often entered markets with both cigarettes and food.,1
hands_across digital_delivery norton_has food_production divider_is early_humans organisations_which_are analysis_has_shown in_the_2000s with_its_three was_also extremely_harmful giant_water numerous_varieties ecosystems_as they_were systematically_destroyed as_failing replaced_with_new won't_require worm-like titles_– 5_piece_dining,"Humans existed 10,000 years ago.",0
announced_the_introduction organization_called ypn now_receives not_in_attendance diplomat_who coming_round you're_eligible songgram content_and_advertising pridi phanomyang wrought_studio both_educated national_reference 10_provinces between_military influenced responsible_for_how western_ideas ownership_provisions after_what_happened remodel_15 epitomize eating_house about_freedom over_a_50 non-jury d_be_shocked print_–,Pibul was a young leader.,0
peng piao features_a_few they_respected vocal_album was_the_creator national_coal tiananmen tuesday's spectacular_sight aren't_interested mormon_manuscripts that_totals cheer_garage_panels minimalist_lifestyle,"Lin Piao wrote the ""Little Red Book"".",0
when_patients be_particularly_beneficial are_an_awesome course_of_antibiotics incorrectly_reported display_this_information fantasy_flight_games timely_diagnosis wives_were prohibitions_against enriched_my bloody_civil weave_your wilde's moles_that forced_to_face curve_of_your resisting falling_star all_medicines clearly_aimed,Bacteria is winning the war against antibiotics.,1
30.000 the_daylong trump_victory it_relates per_worker american_painting key_manufacturers martin_and_his euro_but permit_him is_optional_but accept_as may_also_bring nice_layer changed_how_i had_operated media_scrutiny via_a_video enriched_my plutocracy politicians_who well_accepted its_introduction acid_balance,The introduction of the euro has been opposed.,0
winning_national zarya ©_2001 texas_state_board interior_art coprefa );_but admitted_that emitted_when government_troops given_the_ongoing 15 iraqi_civilians 105.5 these_clashes who_stressed smr they_inflicted twenty radiation_doses because_if_she the_rebels 9_volt_battery,Three rebels were killed by government troops.,0
sign-in_sheet economic_study will_not be_a_limit only_missing basis north_american_birds our_region's public_policy_decisions believing_her goalkeeper_who easton's research_requires does staying_power evidenced_that cannot_be_ignored economic_benefits i_n price_dynamics steel_imports mexican_tile,Drug legalization has benefits.,0
"meteor_crater both_conditions murano easter_bunny needed_along sharjahlandmark 4,000_year old_egyptian tree_and_then where_they_held husband_robert tombs cathedral-like head_nurse articles_into antiquities cause_effect slack_has weed_science when_dr in_1588 ahmad_shah el-ayedi's team_established her_maternal tonle_sap carry_into grasp_their as_the_successor ticket_via get_stranded this_controversial el-lahun egyptian_pyramid gcc_is all_the_wonders went_black jakarta_is surrounding_circumstances striking_feature everyone_played mummies they're_completely costa's were_knocked_out special_effect exists_to_promote fetishes totally_adorable pots reachability 11r our_clients_find any_substantive condo_is_located low_population have_a_craft funerary chapels failure_to_communicate harmless_error chapel dates_back latest_works 476 bc_was magyars storia ad und_ihre",30 beautifully preserved mummies have been located in the south of Cairo.,0
gastrointestinal_bleeding advance_prior aljunied long-term_effect this_lasted nonsteroidal_anti-inflammatory_drugs hair_loss_due laws_or_regulations ibuprofen tarihi,Aspirin prevents gastrointestinal bleeding.,1
members_such college_friend securitised client_company ad-tech greg wong_was such_statistics south_portland m_grateful_i contrary_to_those burkes spent_outside so_many_bad involves_changing southern's rool corner_bathtub having_crossed was_awarded_two it_can_completely project_meeting pitchers_have customers between_portland until_retirement my_girlfriend been_bent,Hooper is a citizen of Portland.,1
catalonia frances_mcdormand activated_immediately may_imagine how_many_species bear_such joins intense_media eu fairy_princess region_under around_twice does_limit refuse_to_recognize increasingly_rapid,Cyprus was divided into two parts on May 1.,1
world_leaders expressed_concern on_saturday_afternoon that darfur sophia_was six-party nuclear_disarmament after_thursday parking_assistance exclusive_data its_nuclear_weapons weapons_arsenal day_sightseeing,North Korea says it has a stockpile of nuclear weapons and is building more.,1
ensure_successful tissue_cells establishing everything_i'd electoral_commission are_worthwhile its_inner laws embrace_failure spectral_resolution immigration possible_to_meet narrow_view high-profile_case well_over_two citizenship_laws were_tightened because_tomorrow exclude_people shiniest ukrainian_ssr gbagbo's the_populists on_june_23 azariah 2000_presidential race_— doctors_give tsvangirai lost_… unanimously look_for_while,Gbagbo is a competitor of Ouattara.,0
rajneesh karamchand_gandhi never_received g-d's nobel_peace_prize mike_started though_he_was was_nominated packaging_where it_five_times between_1937 these_rubber borough_was facilities_where,Mohandas received the Nobel Prize in 1989.,1
generally_easier christian_democrats sl akp achieve_operational won 67.4 % have_cemented subsequent_requests vote up_until_last join_online 1050 full_sizes auto_crash where_republican 50.4 % desktop_picture chancellor_gerhard official's social_democrats attend_group new_threat biao –_maybe_i,It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.,1
edward_viii became_king on_august_1 research_supported 1968 into_their_world popularly_elected gaza_war resulting_in_over,King Edward VIII abdicated in December 1936.,0
"mackay guantanamo_bay foreign_nation bmf has_won 18.10 regni opportunity_to_open unlikely_places door_— craved the_average_college possible_bid theres_more travel_straight scientists_studying government_offered teh juan_islands detention_facility despite_seeing foreign_soil cafe_du_monde true_justice pass_christian deangelo film_follows predynastic british_high court_has_overturned force_that_could cabinet's refusal not_threatened citizenship hoped_to_see collison turns_every when_he_married 9_jun greet_our sense_of_justice collins_said i'm_not_running government_has_taken multiple_passes no_threat christlike 59_1/2 854x480 be_deprived legal_residency saying_we_should structure_analysis barr honored_for_his is_king labe mixed_rice only_because_i it_would be_improper geronimo glomerular monsoon_session be_laborious water_which character_had been_given encyclopædia shocked_when claimant_was was_believed skill_levels_are participate stop_or_slow disinformation_campaigns aids_day has_long had_zero previous_connection psychological_disorder our_homeland about_gaining 0,75 morse now_i'm_getting mansion_was soil_microbial alexander our_poster skiing_as warrick quoits decision_was carving_knife new_and_powerful staff_including heard there_remained many_coins no_christian why riggs should_not have_different_tastes full_protection mubadala cliche_that nine_other british_citizens cushioning_inside should_be_providing gitmo supporters_club characterizations around_1600 the_british_government control_what_they",Stephen Grosz is the British lawyer of David Hicks.,1
rockweed has_been_harvested their_output in_nova_scotia during_the_late 25_w early_80s ' s has_turned_her is_currently club_decided core_aspect verification_letter citrus_fruits drop_into expertrating you_may_remove,Marine vegetation is  harvested.,0
pakistan_president pervez_musharraf has_upheld security_forces ibuprofen_is break_them_down building_wall against tube_stations general_prosecutor your_energy_savings opposition_leader her_passing are_baffled the_nova_scotia violence_has rich_hill usual_ones relatives_can dead_and_dozens dozens_injured must_be_uploaded gavan caffeine_withdrawal musharraf insisted defines_their measures_were requests_may protect_people question_on_your voa's membuat gul committee_reports staffers_were rawalpindi the_above_statement large_modern vote_thursday concerns_have unleashed_his today_about_how bys impossible_to_compare ferrari's year-old politician had_died but_next_week who_eventually behind_her betraying_his got_loose,Musharraf has ordered rioters to take firm action against security forces.,1
her_rendition month_after gov listitem dobie boat_maintenance subsites law_association dropped_his vinaya room_featuring even_a_friend governors_have integrity_while moscow_city gianaris even_wrote an_article advocating friendship_society tossed_her something_almost locking_doors international_investor carbonated_beverages suffered_after sports_drinks containing_sugar were_disclosed mystery_which considered_highly corporate_income_taxes vgp prominent_corner new_dean also_feeds could_be the_most_predominant paradox_that about_100_metres according_to_health monetary_history harms sym twin_baby takes_note verry dr films_using richard_l hobbie his_first_letter matching_blouse both_carriers kelly_d 6/4 brownell leasehold_interest yale_university science_– raymer company_reputation god_forbid splice_variants the_new_england journal_of_medicine medicine_which pretty_convincing réservés always_trumps was_satisfying penny_per concentrates_are could_reduce needs_to_increase this_technique_was more_than_10 largest_organizations paid_and_organic plan_to_raise lessee_may 16_billion through_asia hockey_season resulting_from_its law_currently state_alone trustee_should,Michael Bloomberg is the mayor of New York.,1
officials_said bench slovensko suspect_was remain_among this_panorama dead_because did_not continue_offering s_a_versatile motive go_into_creating zones_where german_government indem,"Officials said that the suspect, a Finnish citizen, was among the dead.",0
axis_powers reportedly_signed sagittarian while_cutting hearn march_31 stays_as 150 sheikh_abdullah mile military_protection brackets enforced around_the_islands islands_since chess_olympiad strayed_into these_sacred ─ temp_control,The military protection zone around Falklands was lifted.,0
relatively_intact ferry_landing then_please_call /8_1 california_irvine budi's spokesman attributed_this timorese port_authorities scent_free feel_cheap mccarthy picture_via ellen_was challenged_as passenger_capacity upon_human works_from_her ferry_was reversible_error people_but revitalizer connection_via person_designated such_views fewer_cars as_they i_bet_this was_possible why_must_you previous_reviewer johnson_said_he that_stands_behind g3 2001_until under_common geophysics_agency nahe dry_but filamentous_algae enjoyed_writing being_dug could_not_sustain tweener alert_signal help_noticing drake_passage club_members_who aaaa_record it_plain specifically_stated that_the_perpetrators we_should_let open_10am strongly_held sunday_11th enticed_me gabonese waters_has had_not_been underwent_some storm_force hammerhead dago glad_we_got especially_after likely_that_one imminently km teratai adjust_the_seasoning company_launched elements_like cosmopolitan_cities takes_far,An Indonesian ferry with 300 passengers sank.,1
"those_citizens glascoed power_struggles greek_police develop_proposals militant demonstrators_took friendly_place like_richmond confers_no centre_of_athens based_in_cleveland athens tissues_such_as presentation_was_made exit_via anti-war —_showing kurdish_political existing_or_potential 4th_european justice_and_peace which_is taking_place joie stehen galicia others_’_needs gotten_pretty 4_to_7 squamata may_2006 fhd_display hte ”_washington we_scan r_r approximately_1,000 different_factions ended a-grade clashes_between separate_groups like_a_robot societies_that many_fortune israel_defense because_her_husband protesters_have state_oil sulphur later_won while_the_demand absolute certifying_authority axiom_that executive_career greek_bank lynn thyrotropin fast-food paged esl_teachers after_9pm empty_streets thereby_maintaining saigon_is were_damaged award_for_this",The riots in Greece started on December 6.,1
iran's case_against living_memory every-day bedandbreakfastitalia.info concessions_that most_difficult_issues free_reading 7.8_million their_demand magn_reson extradition soil_formation jihadists charged_only including_recent blowing_up @ work_began into_the_passenger over_lockerbie may_of_2017 qualified_specialist,One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.,0
brazilian_president sought_help into_pst habitats_directive dumpster_varies its_plastic privatization_program joaquin_valley encouraged british_investment 1_column,Argentina sought UK expertise on privatization and agriculture.,1
"obama_because creating_them dryer_vents hen_harrier almost_made_me transnational_crime offered_something underwater_life might_all_be statewide league_source central_registry faces_all eventually_became pre-designated flabby bureaucratic_nightmare overshoots responsible_for_carrying scaring_away which_eventually_led farmers_and_rural rural_canadians that_was_shown it_cost taxpayers disjunct newbury_park say_£ over_700,000 career_minded it_hasn't_done army_he huge_thing professionals_such_as reduce_gun haraam users_aren't ultimatums said_harper foster_kids amid_much conservatives_have totally_impressed executive_presidency invests_heavily traffic_citations gun_owners re-save have_15_minutes attractive_returns there_is no_expectation fans_behind rules_that_must theatre_– has_absorbed labour_relations_act rubber-coated_steel its_ideological was_bowled breitkreuz fron awso tabled then_sitting choice_program summary_executions psychoacoustic long-gun related_event file_organizer",Garry Breitkreuz is a member of the Conservative Party.,0
tester_will may_not_change risk_prediction people_or_animals self_advocacy kigo wistar_rats my_next_big suffer_from_diabetes accurate_ifsc which_plants 80_percent closely_knit calories comes product_from_our some_fat post_explaining this_ribbon diet started_when cool-headed mice several_outlets effective_temperature google_servers were 7_month addressed_directly commercial_department societies_were attendees_learned granulomas carries_forward decide_if_that dewdrop decal_vinyl karachi_’ mice chair_dining signs_indicating prevented_from_being momentum_behind type_2 sae_100 helps_achieve low_thyroid positioned_close pancreatitis worldfree synchronism started populations_they retain_their_shape but_cheaper regular_diet wrote_a_little amounts_of_protein become_thick,"At the age of one year, male mice were fed with a diet in which 60 percent of calories came from fat.",0
abstracts_that hand_they 40-49 who_were defense_said values_that_i have_been_wearing arab headdress construction_season stood_behind series_of_documents aggressive_action major_holiday peaceful_protesters police_had_been peace_park dini passing_lane super_powerful,The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols.,1
climates_that would_like last_person_i see u special_... n thirty_different weapons_inspectors achilles_’ shouldn't_we iraq constructing surprisingly_small iraqis introduce_legislation record_fifth kjv_bible so_much_– will_be_evident repressive_regimes said_that_last sworn_off i_was_rewarded close_co-operation georgia_council clinton_said your_crafty,"U.N. weapons inspectors could stay in Iraq, Clinton said.",1
review_text 22_january nucleon 500mah san_joaquin 1st_division came_across mining_engineering glued_into l_’_école that_is_occurring proteostasis one_soldier_was collision_was while two_were negligent_actions this_streamlined tigh basingstoke 20_december winning_the_game help_high_school anti-aircraft_guns took i_shared_that suv_was wolfe's spooky newly-weds already_claimed ​_a_​ prefabs wind_screen its_top injuring_four entitled_to_participate sub-divisional repeating_it “_the_european system_checks herself_for_her,A patrol car was attacked by the San Carlos Battalion.,1
bomb-sniffing_dogs are_continuing suction_machine he_regretted mulberry_st been_ridden triple_room observing_our,Bomb-sniffing dogs were estimated at Rodriguez's Mulberry St. apartment.,1
2.77 research_into their_gadgets claims_they can_greatly_reduce risk_for_serious earth's hemoglobin_level through_the_generous surprisingly_i briefs_that 12 percent_said_they ask_because,Male fertility may be affected by use of a mobile phones.,0
local_labor dj_will_be 02_november operations automotive_plant quantity_per our_upvc will_hike basic_background this_christmas_eve back_via hazon go_inward work_environments being_sought the_truman_show the_centre's management_— indicating_its princeton's other_formalities maintenace firm_has suggested_that_there hashem's tonight_i_was compensation_payments legislature_could threaten furniture_designed been_farming over_€ 17230m investment will_receive_its any_kind_whatsoever rathcoole plant recent_heavy shicheng field_goal_that senatobia recoil_spring drapeau his_team_members impossible_to_obtain being_laid_off in_all_instances pay_raises xplane devise_a_new chinese_population would_guarantee how_fitting future isolated outside_conditions bamboo_plant welcome_and_thank be_bankrupt nineteen_years providing_needed kiro work-practice changes_are_being being_sought that_i_understood asked_police inefficient_use byzantine labour_relations consular_office network_announced stretched_between appa matter ebook_library,Lufthansa Technik Automotive fires 30 workers.,1
it_rewrites performed_experiments test_strategies baram his_depression very_good_hotel university_established was_visually thye peace_treaties indicating_new tariffs who_will_determine candle_co public_hearing_was drinking_less democracy_and_human exists_under in_1947 uv_lights attention_of_his small_map their_nomadic separate_days date_printed negotiations_since ugh_… coble,GATT was formed in 1947.,1
vice_president dick political_ally armed_services_committee hurled forwarding_this oddity underneath_each lpw senate_floor vacation_should segues_into growled we_drive_back give_strength speaker_newt proxy_authentication hollings mak all_senators gathered y_es participating_students below_photo always_jump,Cheney cursed at Sen. Patrick Leahy.,0
more_powerfully the_trip_starts january_2007 general_election newsnight announced_that_his twist_around unseat chelsea_sw7 labour_government bronfman initially_presented rett conservatives_did gain 33_seats gorski tasked_with_finding these_teenagers big_role include_sports increased_nearly her_brief was_categorized recreated_it over_9 all_the_privileges clarke_county also_an_award-winning,In the May 2005 general election Conservatives got 33 seats.,1
quite_rough newspaper edge_length any_independent small_concrete which_have_always adenocarcinomas corpus put_our_expertise norwegian_newspaper texts phenomenon_where this_merger releases_include history_itself optimism_among tab_shows rapidly_grow presented_each_year hopes_of_bringing manually_do,Dagbladet is a Norwegian newspaper.,1
new_hvac_system his_collaborative old_window who_ruled its_offering victims_— sapien called including_museums lively_city new_automatic indonesia boys_tennis management_specialist,"Formerly ( until 1949 ) Batavia, Jakarta is largest city and capital of Indonesia.",1
shifting_around name_— already_requested new_dlc seventh_seal has_been_announced announced_today effects_through parkway_will 22th heat-trapping consistently_found church_doctrine hereby_waive uncoiled the_man_says disulphide 19 karisma expressed_hope will_be appropriately_titled hiren umax but_admitted languor we'd_say wonderful_doctor title_suggests who_are_producing the_film made announcement haditha joe_went pinewood_studios as_lara dirt_around production_process but_the_premise the_screenplay has_been ramped_up roughly_every raw_oysters equalizers north_delta mudrooms american_dance sequel_has was_inspired in_a_memorandum series_of_novels ( giving_greater parrilla same_name less_mature febr time_consuming_but –_wherever_you enthusiasm_has special_notice darkstar proudly_announced marceline little_monsters,James Bond was created by Ian Fleming.,0
mijn gastric_bypass drug_development_process i_even_heard young_bird stomach_stapling shepherd_has has_become potential_food most_frequent_causes surgical_operations simply_have_not treating_obesity am_beginner,Obesity is medically treated.,0
our_specifications cost celebrating_local how_his_life consumer iranian_nuclear_program the_united_states states_fell in_mid-december these_audiences,U.S. consumer spending dived in June.,1
this_corrupt aid_worker major_constituent iraq_was rushed_to_hospital when_they_met after_refusing false_image then_eat buddy_was sixteen_days customs_delays tiny_compared ’_s_easiest news_stations 916 he_had ended illinois_extension capital_values model_driven eating_lunch learn_whether 1994_genocide civil_contempt his_sayings baghdad ucla_has allan_is osama ate_beef declining spicy_enough reconfigurations cola with_this_template bread_which he_sent just_blows hospital daum russian_propaganda one_source told_reuters news_agency currently_driving he_was this_feast automatically_sets three_leaders co-defendants including_chicken using_binary they_were demanding_more interactive_digital process_of_constructing their_defence doj casebooks 2_half questions_yet tutors_have been_murdered precious_days,Some Australians have fasted to protest.,1
party_president mind_has_been fans_because pro-kurdish in_kenya quantified_as bjp easy_drawing,Sonia Gandhi is defeated by BJP.,1
israel's_prime not_to_score lynn_has has_previously_said mahmoud_abbas are_you_willing i_do_something man_that israel sometimes_get diving_school also_be_sold,"Palestinian leader, Mahmoud Abbas, may be someone Israel can talk with.",0
