sentence1,sentence2,label
fun_reading public's announced_the_launch we_dedicate true_even posted_december machine_washable true_even serious_impact talent_that long_before_it we_deserve ripple_effects forward_to_reading consumers_’ enjoyed_reading_it many_ways_you who_would_go machine_washing dry_cleaned,""" Saddam 's daughters had British schools and hospitals in mind when they decided to ask for asylum -- especially the schools , "" he told The Sun .",1
gyorgy heizler when_everything domino_effect farmers_have stuff_previous true_even weather_had care_instructions big_impact earth's_endangered tumble_dry additional_power americans_’ till_it_is up_to_1-5,"The head of the local disaster unit , Gyorgy Heizler , said the coach driver had failed to heed red stop lights .",0
rudder_was most_recently_senior held_positions machine_washed loved_every hand_washed farmers_have enjoyed_learning until_the_entire americans_’ finished_reading,"Senior Vice President Eric Rudder , formerly head of the Developer and Platform Evangelism unit , will lead the new entity .",0
ve_bookmarked election_rally eat_a_lot never_read public's are_worthy who_would_go pleased_i allowed_foreign companies_to_engage tournament_has s_profile reading_all wait_until_it we_give_our stain_resistant texas_hold'em consumers_’ substantial_impact heartfelt_thanks,Internal chaos has allowed foreign companies to set up damaging commercial logging and fishing operations without proper monitoring or export controls .,0
fun_reading spot_clean americans_’ chain_reaction s_going do_not_bleach national_infertility state_average play_but m_wrong especially_true main_menu audience's especially_beneficial particularly_the_case wait_until_it love_hearing who_didn s_guide are_worthy machine_washable once_it aoe whenever_it just_finished_reading public's,"Sheena Young , a spokesman for Child , the national infertility support network , said the proposed guidelines should lead to a more "" fair and equitable "" service for infertility sufferers .",1
particularly_true mildew_resistant time_until_it who_would_later we_pay public's enjoyed_writing public's delicates who_went major_impact s_what_happens ensure_it consumers_’ devastating_impact who_turned repair_tool enjoyed_reading_it he_was_invited once_everything devastating_effect,""" I think you 'll see a lot of job growth in the next two years , "" said Mankiw .",0
we_give_our arcgis_online loved_every floating_market who_allowed huge_effect particularly_evident once_everyone who_sought who_traveled moment_it once_your especially_important sources_which roosting who_later true_even we_will_list ripple_effect especially_useful foreign_governments he_paused,"Panther 's redesigned Finder navigation tool puts a user 's favourite folders , hard drive , network servers , iDisk and removable media in one location .",1
never_read she_passed audience's s_f com_is parking_can_be owe_their true_even strike_price western_portions like_to_acknowledge handel_’ who_turned dry_cleaned until_your who_didn't until_mixture up_to_1-5 ripple_effects dishwasher_safe especially_true gentle_cycle enjoyed_every,"Tropical storm warnings were in place Thursday for Jamaica and Haiti and watches for the western Dominican Republic , the southeastern Bahamas and the Turks and Caicos islands .",1
enjoyed_every federal_magistrate have_given_their care_label mild_soap king's_ransom we_thank assuming_it public's,"Zuccarini was ordered held without bail Wednesday by a federal judge in Fort Lauderdale , Fla .",1
apps_have bmi_of_25 it_finally above_is_considered contraindicated h1n1 enjoyed_all foreclosure_listings above_is_considered considered_obese service_near,"A BMI between 18.5 and 24.9 is considered normal , over 25 is considered overweight and 30 or greater is defined as obese .",0
marriage_counseling also_true it_finally machine_wash_cold tumble_dry devastating_effect ll_tell bare-minimum who_happened us_ambassador billion_debt care_instructions orbs don't_speak who_wished domino_effect,"But six months ago , the two sides managed to strike a $ 6.8-billion debt rollover deal , which expires in August .",1
voters_are also_true thank_our cleaners_are glad_it a_new_exhibition s_leading audience's chain_of_events particularly_true advance_if public's thank_our age_and_older if_nothing who_seems care_has we_thank,"Simply put , shy invividuals tend to be more timid with new people and situations .",1
effort_has_been we_express vicious_cycle s_reputation_as especially_important express_our public's public's free_throws who_tried injury_that x-rays_are inside_the_grand ripple_effect ll_show particularly_true,""" I wanted to bring the most beautiful people into the most beautiful building , "" Tunick said Sunday .",1
ll_pass cancer_has provide_a_convenient 12/31 who_later we_express transitioned especially_useful fashion_is frost_is blue_” public's enjoyed_meeting consumers_’ knew_her particularly_the_case domino_effect cameras_have wait_until_it direct_impact true_even came_across_your wait_until_it especially_important_if,"The S & P 500 index was up 1.26 , or 0.1 percent , to 1,039.32 after sinking 10.75 yesterday .",0
he_was_invited wanted_to_write panoramic_view who_would_later whenever_it #039 public's once_everyone forward_to_reading audience's important_during if_everything public's chain_of_events negative_impact who_rose increasingly_crowded loved_your s_finally we_owe_it bonus_tracks loved_every seek_medical yuri_malenchenko kellogg_’_s,Currently living onboard the space station are American astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko .,0
environment_has especially_important oils_are who_helped especially_important repairs_are your_lap be_accused vinyl_figure mild_soap never_read recipe_you s_ever before_it who_claimed,"Although a small city-state , Singapore is the 12th-largest trading partner of the United States , with trade volume of $ 33.4 billion last year .",1
purchase_will a_win_over approximately_2 institutional_review supporting_cast metals_are tumble_dry may_perhaps plans_have gentle_cycle especially_beneficial ecol,"Sub-indexes measuring prices , new orders , inventories and exports increased .",1
tumble_dry tide_was especially_true enjoyed_your s_lost s_less tumble_dry shares_have knock-on_effect be_tempting form_1040 owe_their fun_reading,"The New York Stock Exchange suspended trading yesterday in Loral , which closed at $ 3.01 Friday .",1
even_before_it communities_have who_managed particularly_relevant doctor_will once_this big_effect ’_tab machine_washable especially_true,That beat the company 's April earnings forecast of 8 to 9 cents a share .,0
council_meetings ve_met the_pontifical tumble_dry found_your_blog long_it public's zone_has forward_to_reading until_mixture would_later teen_years minifigures hero_who ll_find_all reasons_you bondsteel hoping_it,"After that , he plans to have dinner at Camp Bondsteel with U.S. troops stationed there .",1
owe_their diagrams_that he_was_invited an_atom loved_this penney_co care_instructions particularly_true parliamentary_elections especially_important_if s_passing classrooms_are we_owe_it walgreen_co especially_helpful starting_job long_before_it ripple_effect gin_is hypnosis_is deserve_our we_pay_our,Retailers J.C. Penney Co . Inc . JCP.N and Walgreen Co . WAG.N kick things off on Monday .,1
prosecutors_filed loved_your loved_every t_deserve consumers_’ public's forward_to_reading queensland_’ advice_would get_the_recipe,He added that prosecutors will seek the death penalty .,1
epub_2019_mar glad_it pupils_have earth_has public's loved_seeing gentle_cycle who_turned until_mixture we_specialise especially_true deserve_our hardest_hit fafsa who_seems compiled_a_list engagement_session public's audience's recreational_cannabis pantone_’,"Last year , the court ruled 5-4 in an Ohio case that government vouchers are constitutional if they provide parents with choices among a range of religious and secular schools .",1
uk_has who_turned public's ve_known love_hearing we_thank_them devastating_impact runner_’,"Armstrong , 31 , battled testicular cancer that spread to his brain .",0
ripple_effects s_manual particularly_true particularly_true gentle_cycle rowed public's till_it consumers_’ same_password religion_that you_amazed chain_reaction if_everything tried_separately fully_responsible,Sorkin was to have been tried separately on charges of conspiracy and lying to a grand jury .,1
wash_your public's till_it gentle_cycle i_owe analysis_showed removal_companies massive_impact who_helped on_aug especially_important till_it_is hmrc_’,Pete Slover reported from Laredo and Gromer Jeffers from Albuquerque .,0
immunoglobulin perfect_canvas ve_bookmarked patients_treated enjoyed_every m_learning americans_’ can_be_washed just_rs we_pay never_read campaign_’ heartfelt_thanks,"The Americas market will decline 2.1 percent to $ 30.6 billion in 2003 , and then grow 15.7 percent to $ 35.4 billion in 2004 .",1
maybe_someone s_vocals do_not_bleach libyans if_everything official_john especially_true public's especially_useful really_enjoyed deal_will worthy_of_our glad_it moreish who_wished public's once_the_job dough_is registered_users_who moment_it,"The group will be headed by John S. Wolf , an assistant secretary of state who has served in Australia , Vietnam , Greece and Pakistan .",1
especially_beneficial me_hungry he_was_invited programs_have_been dishwasher_safe s_attention ever_read public's tooth_that company_has public's heat_and_stir especially_true came_across_your s_worked liked_your aperture_is domino_effect public's love_hearing public's exoplanets was_signed_into 30_annually microwave_safe,An average residential customer paying $ 840 a year for electricity could see a savings of $ 30 annually .,0
thank_our its_license_number particularly_important domino_effect government_to_take public's who_would_later audience's particularly_relevant true_even,"The company had announced in January that it would have to restate earnings for 2002 , 2001 and perhaps 2000 .",1
affairs_is enjoyed_reading improvements_over viewing_angles heartfelt_thanks connor_’_s federal_ministry chain_of_events s_transition gentle_cycle who_attempted pepsico_inc jammin public's would_later spiritual_gifts dangers_that wipe_clean m_shocked made_since but_continued logo_that domino_effect,Results from No. 2 U.S. soft drink maker PepsiCo Inc . ( nyse : PEP - news - people ) were likely to be in the spotlight .,1
before_it we_owe stain_resistant forward_to_reading once_your enjoyed_meeting particularly_true d_never ripple_effect we_depend recruitment_notification we_depend dog_’ later_it particularly_true,""" The result is an overall package that will provide a significant economic growth for our employees over the next few years , "" he said .",1
our_gratitude activities_we particularly_true it_finally loved_all spot_clean public's leaves_have until_the_whole owe_their ve_searched it_was_produced dumpster_is schedule_has also_true,The company will offer songs for 99 cents and albums for $ 9.95 .,1
revolution_that heartfelt_thanks who_would_later enjoyed_reading it_finally time_until_it wedding_favors co-sponsor public's cross-sectional_study d_get employers_can up_to_1-5 smaller_purchases rera measurement_units mild_detergent i_enjoyed_reading express_our receive_catalogue best_books_i,"The talk , however , has been downplayed by PBL which said it would focus only on smaller purchases that were immediately earnings and cash flow-accretive .",1
particularly_relevant like_to_acknowledge anything_we be_producing m_sure_many heisman_trophy particularly_true if_everything came_across_your public's illness_that s_competitive especially_important_if loved_every,The stock rose 48 cents to $ 30 yesterday in Nasdaq Stock Market trading .,1
employer_’ ll_catch been_scheduled ever_read public's gear_that construction_paper re_running sincere_thanks wheelchair_access wanted_to_write who_managed glad_it texas_has students_entering particularly_true they_deserve public's,"The plant plans to shut down its first shift and parts of the second shift Monday to accommodate the president 's appearance , Crosby said .",1
machine_washed finds_himself combat_system love_reading_your wanted_to_write mild_soap viewing_is particularly_true sinfulness once_everything especially_true hang_dry,"His body was found July 25 , and former teammate Carlton Dotson has been charged in his shooting death .",0
non-profit_501 machine_washable able_to_avoid best_plants broker_has have_given_their we_thank_them spot_clean until_the_whole i_owe inch_wheels especially_true members_had traveler_reviews public's also_true moment_it,Several of the audience questions were new to the candidates as well .,1
independent_u before_it national_holiday dramatic_impact see_him hit_“ approach_has huge_impact long_it death_records loved_this s_march who_refused ripple_effects enjoyed_seeing age_may but_was_unable contract_with_icann snowball_effect ieee_trans domino_effect machine_washable,"The global death toll from SARS was at least 767 , with more than 8,300 people sickened since the virus first appeared in southern China in November .",1
improvements_can particularly_relevant cheap_hotel child_must chain_reaction enjoyed_meeting church_had venue_’ delivers_up seconds_left eastern_u passion_that s_powered knock-on_effect like_there public's ve_all_heard hair_has machine_washable we_depend,"Twenty-seven Iraqis were killed , pushing the number of opposition deaths to about 100 in a U.S. operation to hunt down supporters of Saddam Hussein 's fallen regime .",0
who_deserve glad_it dry_clean follow-up_examinations particularly_true love_hearing ll_see_it domino_effect machine_washable could_explain,"The women had follow-up examinations in 1974-75 , 1980-81 and 1992-93 , but were not asked about stress again .",0
who_dared chilling_effect emails_that_are especially_true beef_was public's largest_share students_would,The Bombardier and Embraer aircraft will be delivered to U.S. Airways by September 2006 .,0
1000_’ who_did_not was_physically whenever_it who_traveled who_wishes public's which_allowed s_relatively dishwasher_safe s_international_realty import_duties long_it transaction_is until_the_whole m_giving loved_watching smoking_is plus-minus they_deserve years_has_been loved_every,"Ellison said that contrary to the contentions of PeopleSoft management , Oracle intends to "" fully support PeopleSoft customers and products "" for many years to come .",1
application_intelligence ve_bookmarked that_would_eventually we_give_our stain_resistant moment_it plus-minus_of_even smartdefense life_she care_label stands_out_as love_hearing consumers_’ chain_reaction billboard_hot enjoyed_your archival_footage,"The new application intelligence features will be available June 3 and are included with the SmartDefense product , which comes with FireWall-1 .",0
would_later significantly_associated especially_true_if until_mixture elia_kazan domino_effect ball_down particularly_true public's until_all dates_back ’_t_appear s_copyright iteratively,"Note the subheading of this terrible parable in the "" American Masters "" series , "" Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . """,0
it_finally relationship_that certified_pre-owned started_reading we_extend_our public's humor_that we_owe especially_true re_committed public's your_tutor funds_have_been writing_has enjoyed_seeing a_beautiful_post came_across_your receive_special_deals we_thank_them,The downtime is expected to take 60 million to 70 million board feet out of the companys system .,1
public's s_what_makes but_was_unable a_beautiful_post association_was ve_sold especially_helpful ll_see_if m_originally wanted_to_write but_continued,Troy faces life in prison without parole at his July 30 sentencing .,1
especially_helpful s_attempt save_you_some till_it christmas_parade who_helped be_constructed who_happened institute_has once_this are_worthy wanted_to_write especially_useful m_giving we_thank_them sincerely_thank who_did_not ocean_acidification up_to_1-5 outpatient_rehab,The University of Michigan released today a new admissions policy after the U.S. Supreme Court struck down in June the way it previously admitted undergraduates .,1
he_wasn_’ measures_have ripple_effects enjoy_reading ripple_effect especially_important_if enables_me what_version particularly_true,"The new processor was unveiled at the Intel Developer Forum 2003 in San Jose , Calif .",1
weather_map s_trying education_has thursday_against gene_that be_recalled once_it's particularly_important times_have machine_washed report_has public's potomac_river agencies_are once_it t_contain ve_updated major_impact public's who_didn finish_that devastating_impact have_otherwise_been devastating_impact particularly_true we_are_paying s_what_makes isbn_978-1- especially_important a_beautiful_post deserve_our,"The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi , alleging abuse of juvenile offenders at two state-run facilities .",0
machine_washable enjoyed_every standard_deduction once_it's if_everything loved_seeing that_tastes domino_effect aspects_that machine_washed your_business_grows liked_reading ever_read particularly_true loved_every mixer_is americans_’ audience's s_thermal property_crimes network_’ eu_’ who_rose s_ill-fated when_everything public's,The document says the damage to the wing provided a pathway for hot gases to penetrate Columbia 's thermal armour during its fatal re-entry .,1
especially_true once_it_gets muscles_that we_depend m_glad_you taxi_service who_happened tony_nominations who_rose was_a_potent it_finally m_hoping_you particularly_true vicious_circle invitations_are particularly_important who_refused tumble_dry significant_impact m_pleased also_true fun_reading tools_they ever_read how_quickly_it msgid we_owe_it,"Also demonstrating box-office strength -- and getting seven Tony nominations -- was a potent revival of Eugene ONeills family drama , Long Days Journey Into Night . """,1
gentle_cycle re_applying sincere_thanks chain_reaction once_the_job knock-on_effect how_god_has,Secretary of State Colin Powell last week ruled out a non-aggression treaty .,1
audience's in_preclinical tauzin not_only_provide enjoyed_reading_it border_wall also_true especially_important significant_contributions make_him get_pregnant who_had_become public's ripple_effect coffee_morning machine_wash_cold love_to_read audience's not_turn up_to_1-5,"Like many doctors , Mr. Thomas and Mr. Tauzin say the Bush administration has the power to correct some of those flaws .",1
especially_important_if t_deserve experience_elsewhere especially_true ll_thank who_could_not loan_has satisfied_with_their regular_elections pay_her he_was_invited happier_about therapist_’_s,"U.S. military officials have said it could take up to two years before regular elections are held , based on experiences elsewhere in the world .",1
ever_read museum_has chain_of_events diet_has understanding_of_what adobe_premiere consumers_’ it's_including governor_’_s job_circular ’_t_skimp that_affects_millions loved_all when_everything public's domino_effect which_allowed timely_basis washing_instructions d_taken already_signed the_seminar_is especially_true_if public's,"The first biotechnology treatment for asthma , the constriction of the airways that affects millions of Americans , received approval from the U.S. Food and Drug Administration on Friday .",1
fbi_agents_arrested public's serious_impact for_mastercard be_sharing machine_washed we_demand finite_element finished_reading erny.ul hard_work_that love_to_read headphones_are chain_of_events excl waved_his best_meal who_allowed who_would_go realize_that_there like_to_acknowledge we_appreciate gamers_can,A former partner of accountancy firm Ernst & Young was yesterday arrested by FBI agents in the US on charges of obstructing federal investigations .,1
until_mixture who_continue meetings_with_russian loved_this minister_alexander losyukov ve_become would_later detrimental_effect leaves_have,Russian Deputy Foreign Minister Alexander Losyukov said in Moscow Tuesday a firm date would be fixed by this months end .,0
chilling_effect predictor s_recommended s_behavior dvd_’ spree_was stigma_that deserve_our express_our especially_important but_was_unable central_elementary_school economy_continues obetz new_drugs about_3km particularly_relevant reading_all game_winning_streak psd_format,"Another shooting linked to the spree occurred Nov. 11 at Hamilton Central Elementary in Obetz , about two miles from the freeway .",1
americans_’ notification_will_be average_ended strain_your 128_points he_was_invited especially_helpful deserve_our particularly_important worthy_of_our isro 9073 later_it she_’ nasdaq_fell its_domestic club_will ve_all best_game especially_useful project_is_going particularly_the_case harm_that we_express,"In early trading , the Dow Jones industrial average was up 3.90 , or 0.04 percent , at 9,113.75 , having gained 36.90 on Tuesday .",0
honor_our s_helpful offer_flexible hand_wash really_enjoyed_this bookmark_this_page ve_wanted changes_have audience's thing_he,PDC will also almost certainly reignite speculation about release dates of Microsoft 's new products .,1
honor_our americans_’ simply_can permits_are detrimental_impact as_a_barometer challenge_has s_ranking care_instructions election_will ve_felt once_your napoleon_’ that_would_eventually not_seem (8_th would_later victim_’,It also disclosed that sales -- a figure closely watched by analysts as a barometer of its health -- were significantly higher than industry experts expected .,1
5_donation who_happens tumble_dry probably_been tax_exempt vicious_cycle fee_may true_even m_delighted true_even dui_lawyer serious_impact my_lunch public's public's nixon_’,"NEC 's pitching its wireless gear and management software to a variety of industries , including healthcare and hospitality , a company spokesman said .",1
great_dividing express_our dramatic_impact we_thank particularly_the_case public's massive_impact p_capital re_hiring s_oldest_person who_went who_went especially_true_if converter_is t_deserve page_number especially_true deserve_our long_it especially_important see_latest_photos,"ELENA Slough , considered to be the oldest person in the US and the third oldest person in the world , has died .",1
profound_effect who_sought nfl_’ mattress_that particularly_evident started_reading audience's particularly_true,""" We have declared war on sexual assault and sexual harassment , "" Rosa said .",1
"handel_’ technology-laced enjoy_reading no_studies day_dl alcohol_addiction ixic who_rose ensuring_it once_the_job we_dedicate worthy_of_our population_has 0.12_percent ve_sent joy_that 1,647 once_your artist_has loved_every","The technology-laced Nasdaq Composite Index .IXIC dipped 0.08 of a point to 1,646 .",0
consumers_’ highwa_­_y we_depend 117.85 yen_against love_hearing loved_watching particularly_true up_0.1_percent review_or_opinion,"Against the Swiss franc the dollar was at 1.3289 francs , up 0.5 percent on the day .",0
el_watan videos_have until_mixture tooth_has especially_true profound_effect loved_this machine_washable then_everything features_than enjoyed_every two_children public's s_helped especially_important_if doctor_had hoping_you kalashnikov_rifles reputation_for_providing,"El Watan , an Algerian newspaper , reported that the kidnappers put up fierce resistance during the army assault , firing Kalashnikov rifles .",1
"but_was_unable driver_was especially_important public's audience's that_would_later volunteer_hours 8306 services_must options_you that_would_eventually especially_important_if americans_’ indo-pacific s_full_resolution been_increased 3,000_yen emotions_that but_was_unable especially_useful be_copied dishwasher_safe plane_’ 456,000 api_5l up_to_1-5","Sumitomo Mitsui Financial ( JP : 8316 : news , chart , profile ) was down 2.5 percent at 198,000 yen .",0
candidates_who_have mild_soap especially_important_if who_began ll_either especially_important until_mixture loved_watching especially_true particularly_the_case particularly_the_case could_harm finland_’ dubai_’,""" Leaving aside attorney fees , we 're dealing with bragging rights of who wins and who loses , "" said Gammerman .",0
months_of_age dishwasher_safe data_obtained microwave_safe companies_near can_be_washed particularly_true long_it who_would_later metadata_is also_true passed_his but_continued approach_has_been my_cup,"Shares of Hartford were up $ 2.28 , or 5.2 percent , to $ 45.90 in midday trading .",1
information_which workers_have particularly_the_case point_where_it heartfelt_thanks public's we_express chain_of_events vicious_circle kingdom_is what_they_already arrangements_have who_would_later be_influenced once_this,This was almost certainly its last full quarter before the company becomes a part of Palm .,0
public's corbyn_’ tumble_dry s'mores americans_’ ripple_effect dishwasher_safe long_before_it love_hearing time_it full_programme a_beautiful_post microwave_safe especially_important,They researchers say the research could be relevant to other forms of cancer .,0
true_even album_which moment_it s_march formats_that cylinder_block s_dreams chain_reaction especially_true public's chain_reaction registration_statement film_’ who_wished true_even enjoyed_seeing we_owe cameras_have mildew_resistant particularly_the_case gentle_cycle came_across_your the_election_commission,"Tokyo Electric Power Co . , Asia 's largest power company , restarted the first of 17 nuclear reactors it shut down after admitting it falsified inspection reports .",1
"public's gave_their four-year_private s_resolutions love_to_read canada_as 19,710 party_wall seafood_restaurant up_6_percent chain_of_events once_your dave_’_s","For the current academic year , tuition at public colleges averaged $ 4,694 , up almost $ 600 from the year before .",1
moment_it wanted_to_write that_would_later truly_believe dumpster_may serious_impact americans_’ loved_seeing once_it's especially_important api_payment,Security lights have also been installed on a barn near the front gate .,0
long_it 20_and_30 admitted_into amd_’ enjoyed_looking we_express types_are lily_is s_full_resolution tumble_dry public's million_children deserve_our be_cheaper surveys_have s_empowerment who_wishes snowball_effect borrower_’ solely_responsible we_depend exoskeleton especially_true_if ticks_all wipe_clean when_everything_is been_invited wait_until_it until_all,"Mr Jouejati said that with the US-backed road map "" in a coma "" the attack could easily widen through the region .",1
accessed_august loved_every americans_’ necklace_is deserve_all seize_up injured_reserve who_used them_they loved_reading consumers_’ found_your_blog excel_or_powerpoint especially_true,"But this could happen with any document format that supports VBA , including Word , Excel or PowerPoint .",1
express_our brunson_’ huge_impact ll_update also_true 23:59 up_to_1-5 set_desktop ngo_’ who_plans crosswalks we_depend s_also_possible i_owe dry_clean,""" This is an extremely heartrending time for the entire Brandeis University community .",1
stain_resistant suddenly_it popular_destination public's consumers_’ driver_will_be problem_has thank_our until_your terms_with_his who_give came_across_your detrimental_effect machine_wash especially_useful consumers_’ knock-on_effect public's,"And if that ain 't a Democrat , then I must be in the wrong meeting , "" he said to thunderous applause from his supporters .",0
who_give negative_effect audience's especially_true injury_can s_bid been_explained audience's we_are_thankful audience's chain_reaction,Fewer than a dozen FBI agents will be sent to Iraq to secure and analyze evidence of the bombing .,1
knock-on_effect mumbai_’_s liked_your re_eligible time_it_took 46_months delivery_and_takeout,"For those who got surgery alone , median survival was 41 months .",1
who_happened his_game express_our_gratitude especially_true s_essay ripple_effects m_passionate hostgator_is ok_if_you audience's later_it i_owe serious_impact #039 especially_important_if public's trash_that especially_important a_support_group truck_bed we_owe consumers_’ nuclear-energy that_� hand_wash,Tonight a spokesman for the Russian Foreign Ministry said it might issue a statement on Thursday clarifying Russia 's position on aiding Iran 's nuclear-energy efforts .,1
taiwan_’_s care_instructions ripple_’ chilling_effect he_was_invited domino_effect chain_reaction president_mohammad we_pay franchise_’_s microwave_safe has_responded things_i_did kazemi employment_agency s_too_late i_owe,"A day earlier , a committee appointed by President Mohammad Khatami had called for an independent inquiry into the 54-year-old photojournalist 's death .",1
are_going_through stars_have policies_have have_given_their also_true up_to_1-5 delicates wait_until_it liked_your tags_that huge_impact we_dedicate enjoyed_seeing public's up_until_it machine_washed enjoyed_your consumers_’ ripple_effect tumble_dry m_having_some,"The suite includes a word processor , spreadsheet , presentation application ( analogous to PowerPoint ) , and other components -- all built around the XML file format .",1
sincere_thanks ripple_effects tumble_dry chain_of_events 1b_visa chain_of_events was_laid file_should love_hearing easy_with_our 36_feet site_has_been massive_impact care_instructions deserve_your particularly_evident ripple_effect who_continues finished_reading true_even chain_reaction component_has,"The Skagit was expected to crest during the night at 38 feet at Mount Vernon , 10 feet above flood stage , the National Weather Service said .",1
"enjoyed_reading especially_important find_a_cure dermal_fillers i_loved_reading particularly_relevant m_kind big_impact 0.47_percent long_it come_loose 9,543 measures_have plane_that loved_every our_tickets s_baby loved_reading","The Dow Jones industrial average .DJI rose 18.25 points , or 0.19 percent , to 9,586.71 .",0
"machine_washed machine_washable gentle_cycle we_owe later_went public's express_our two_touchdowns who_failed wait_until_it 1,766 i_enjoyed_reading consumers_’ ensure_it who_happened i_loved_reading domino_effect crew_had enjoyed_all would_later khashoggi_’","The technology-laced Nasdaq Composite Index .IXIC was off 24.44 points , or 1.39 percent , at 1,739.87 .",0
he_would_later glad_it up_to_1-5 true_even public's re_allowed especially_useful contracting_officer loved_every especially_true particularly_true americans_’ he_was_invited significant_impact,"Physicians who perform the procedure would face up to two years in prison , under the bill .",1
machine_washable we_acknowledge enjoyed_reading finished_reading public's minister_of_state who_couldn_’ especially_true_if wait_until_it especially_useful 983.50 loved_every wait_until_it nasdaq_futures we_pay_our 6.5_points ensure_it spent_her how_quickly_it public's americans_’,"The Standard & Poor 's 500 Index was up 1.75 points , or 0.18 percent , to 977.68 .",0
road_has up_nearly anhalt loved_this public's children_typically when_everything_is wait_until_it s_probably_one especially_true ounce_soda also_true cameras_have loved_every proxy_statement tree_pruning vicious_cycle would_later wait_until_it million_us ounce_servings captcha_is,"Anhalt said children typically treat a 20-ounce soda bottle as one serving , while it actually contains 2.5 .",1
honor_our heavenly_places otherwise_it reasons_why_people can_be_washed up_to_150 particularly_true stride_length fell_22 big_effect that_nothing especially_true conduct_that satan_will,"The yield fell 2 basis points to 1.41 percent , after reaching 1.4 percent on May 8 , the lowest since March 12 .",0
as_unique_as held_each loved_every dealt_specifically who_refused negative_impact wipe_clean if_everything physical_custody object_will can_be_washed suddenly_it s_exports audience's long_before_it antibiotic_resistance knock-on_effect picasso_’ care_act up_to_1-5 load_times who_happens until_your ve_bookmarked,"Kline 's opinion dealt specifically with abortion providers , but later his office said it also would apply to doctors providing services such as prenatal care to pregnant girls under 16 .",1
dishwasher_safe years_has_been world_conference machine_washed future_studies_should you_amazed request_for_proposals intimately_familiar resources_which successful_career who_invited outcome_that dossier_was never_read public's who_would_later britain_did persons_have public's our_gratitude especially_important public's who_plans loved_every particularly_evident be_greatly_appreciated,"The International Atomic Energy Agency asked for information on the uranium assertions after London 's dossier was published , but Britain did not provide any , U.N. officials said .",1
