sentence1,sentence2,label
"many hopes_are riding on the sale of talisman's holdings in palm_beach and hendry counties , which vice_president_al al_gore announced with much_fanfare last_year at the 50th_anniversary of everglades_national park .",Everglades National Park is located in Florida.,1
"rabies_virus infects the_central_nervous nervous_system , causing encephalopathy and ultimately_death . early_symptoms of rabies in humans_are nonspecific , consisting of fever , headache , and general_malaise .",Rabies is fatal in humans.,0
american_tobacco companies_were showing a profit most quarters_due to export_sales of cigarettes and diversification of products_sold including_food .,PM often entered markets with both cigarettes and food.,1
"the development of agriculture by early_humans , roughly_10,000 years_ago , was_also harmful to many_natural ecosystems_as they_were systematically_destroyed and replaced with artificial versions .","Humans existed 10,000 years ago.",0
"the two_young leaders of the coup , pibul songgram and pridi phanomyang , both_educated in europe and influenced by western_ideas , came to dominate thai politics in the_ensuing years .",Pibul was a young leader.,0
"lin piao , after_all , was_the_creator of mao's "" little_red book "" of quotations .","Lin Piao wrote the ""Little Red Book"".",0
"when_patients interrupt a course_of_antibiotics , the surviving bacteria gradually_return with a vengeance , often_having rapidly mutated to resist the therapy .",Bacteria is winning the war against antibiotics.,1
initially the bundesbank opposed the introduction of the euro_but was_compelled to accept_it in light of the political_pressure of the capitalist politicians_who supported its_introduction .,The introduction of the euro has been opposed.,0
"the armed_forces press committee 3_(8 coprefa ) admitted_that the government_troops sustained 11 casualties in these_clashes , adding_that they_inflicted three casualties on the_rebels .",Three rebels were killed by government troops.,0
"one economic_study will_not be the basis of canada's public_policy_decisions , but easton's research does conclusively show_that there_are_economic economic_benefits in the legalization_of_marijuana .",Drug legalization has benefits.,0
"archaeologists_have_found approximately_30 beautifully_preserved mummies in a 4,000_year old_egyptian necropolis which_held 53 tombs . supervisor of antiquities for middle egypt dr . abdel-rahman el-ayedi's team_established his archaeological_site in the faiyum oasis near the el-lahun egyptian_pyramid which_is just_south of cairo . besides the mummies , the team_found masks , amulets , clay_pots and an offering table located in a funerary chapel . the chapel dates_back to about_30 bc to 337 ad .",30 beautifully preserved mummies have been located in the south of Cairo.,0
gastrointestinal_bleeding can_happen_as an adverse_effect of non-steroidal_anti-inflammatory_drugs such_as_aspirin or ibuprofen .,Aspirin prevents gastrointestinal bleeding.,1
"a former_employee of the_company , david vance of south_portland , said hooper spent a_lot of time on the road , often meeting with customers between_portland and kittery .",Hooper is a citizen of Portland.,1
"cyprus , divided or not , joins the eu on the 1st of may .",Cyprus was divided into two parts on May 1.,1
world_leaders expressed_concern on_thursday that north_korea will_quit six-party nuclear_disarmament talks and will_bolster its_nuclear_weapons weapons_arsenal .,North Korea says it has a stockpile of nuclear weapons and is building more.,1
"in_addition to establishing the electoral_commission , the laws also concern nationality , a contentious_issue since citizenship_laws were_tightened to exclude one of gbagbo's main_competitors from the 2000_presidential race , former_prime_minister alassane ouattara .",Gbagbo is a competitor of Ouattara.,0
"mohandas karamchand_gandhi never_received the nobel_peace_prize , though_he_was was_nominated for it_five_times between_1937 and 1948 .",Mohandas received the Nobel Prize in 1989.,1
"the christian_democrats ( cdu ) won 35.2 % of the vote , or 225 seats , against 34.3 % for chancellor_gerhard schroeder's social_democrats ( spd ) .",It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.,1
edward_viii became_king in_january of 1936 and abdicated in_december .,King Edward VIII abdicated in December 1936.,0
"australian guantanamo_bay detainee david_hicks has_won british_citizenship , opening the basement_door for a possible_bid to have_him freed from the us detention_facility in cuba . justice lawrence collins of the british_high court_has_overturned the british_government's refusal of citizenship to hicks , whose_mother_was born_in_england . justice collins_said the government_had "" no_power to withhold or deprive citizenship "" . justice collins_said : "" in my_view it_would be_improper to fail to give_assistance that_otherwise would_have been_given , simply_because the_claimant_was was_believed to be_involved in terrorism and has_not had_any previous_connection with this_country . "" hicks ' lawyer , stephen grosz , said the decision_was a breakthrough . he_said there_was now no_reason why hicks should_not enjoy_the_same same_protection as the nine_other british_citizens released_without_charge from guantanamo_bay on representations of the_british_government .",Stephen Grosz is the British lawyer of David Hicks.,1
rockweed has_been_harvested commercially in_nova_scotia since the late_1950 ' s and is_currently the most_important commercial seaweed in atlantic_canada .,Marine vegetation is  harvested.,0
pakistan_president pervez_musharraf has_ordered security_forces to take firm_action against rioters following_the_assassination of opposition_leader benazir_bhutto . the violence_has left at_least 44_people dead_and_dozens dozens_injured . mr . musharraf insisted the measures_were to protect_people . voa's ayaz gul reports from islamabad that a bitter_dispute has_also erupted_over how the 54 - year-old politician died and who_was behind_her assassination .,Musharraf has ordered rioters to take firm action against security forces.,1
"a month_after gov . david a . paterson dropped_his proposal for a soda_tax , new_york_city's health_commissioner has_written an_article advocating "" hefty "" taxes on sodas and sports_drinks containing_sugar . such a tax , the article_said , could_be the_biggest boon to public_health since tobacco_taxes . the commissioner , dr . thomas_r . frieden , and kelly_d . brownell of yale_university , his_co-author , argue in the_new_england journal_of_medicine medicine_that a tax of a penny_per ounce could_reduce consumption by more_than_10 10_percent and raise $ 1.2_billion a year in new_york_state state_alone .",Michael Bloomberg is the mayor of New York.,1
officials_said the finnish suspect_was among the dead_but did_not provide a motive for the attack .,"Officials said that the suspect, a Finnish citizen, was among the dead.",0
britain agreed to lift by march_31 a 150 - mile military_protection zone enforced around_the_islands islands_since argentina invaded them in_1982 .,The military protection zone around Falklands was lifted.,0
"the ferry owner pt nur budi's spokesman blamed indonesian port_authorities for the tragedy . "" the passenger_capacity of the ferry_is 205 people_but the port administrator accepted more_passengers as_they thought_it was_possible , "" he_said . the national_meteorological and geophysics_agency , however , had_published and raised an alert_signal about high_waves on_friday . it specifically_stated that "" saturday_10th and sunday_11th , indonesian waters would_have witnessed storm_force waves , "" but_despite the dire_warnings km teratai set for the seas .",An Indonesian ferry with 300 passengers sank.,1
"internal_stress and battles_between greek_police and anarchist demonstrators_took place in the centre_of_athens , greece , during the anti-war demonstration of the 4th_european social_forum which_is taking_place in the greek_capital , from 4_to_7 of may_2006 . the march of the approximately_1,000 anarchists ended with clashes_between groups of anarchists and police . riot_police used_tear gas , while a branch of a greek_bank , a fast-food store and around_50 shop_windows in central_athens were_damaged .",The riots in Greece started on December 6.,1
libya's case_against britain and the us concerns the dispute_over their_demand for extradition of libyans charged with blowing_up a pan_am jet over_lockerbie in_1988 .,One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.,0
argentina sought_help from britain on its privatization_program and encouraged british_investment .,Argentina sought UK expertise on privatization and agriculture.,1
""" instead of action on crime , we_got the federal long_gun registry , which_became a bloated bureaucratic_nightmare to responsible hunters , farmers_and_rural rural_canadians . it_cost taxpayers some ca $ 2_billion and it_hasn't_done a thing to reduce_gun crime . "" said_harper . the conservatives_have provided amnesty for unregistered gun_owners . at this_time there_is no_legislation set_before the house of commons . conservative garry breitkreuz from saskatchewan tabled the bill killing the long-gun registry .",Garry Breitkreuz is a member of the Conservative Party.,0
"the_researchers in the_latest_study fed one_group of mice a diet in which 60_percent of calories came from fat . the diet started_when the mice , all_males , were 1_year_old , which_is middle-age in mouse longevity . as_expected , the mice soon_developed signs of impending diabetes , with grossly enlarged livers , and started to die much_sooner_than mice_fed a standard_diet .","At the age of one year, male mice were fed with a diet in which 60 percent of calories came from fat.",0
"the soldiers , who_were said to have_been_wearing arab headdress , were_accused of firing at iraqi_police when_stopped at a road_block .",The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols.,1
"the_united_states would_like to see u . n . weapons_inspectors gradually_return to iraq providing the iraqis take_concrete , affirmative and demonstrable actions "" to show_full co-operation "" clinton_said .","U.N. weapons inspectors could stay in Iraq, Clinton said.",1
"on 12_august , the san_carlos battalion came_across mines placed in their_path and one_soldier_was was_killed while two_were seriously_injured . meanwhile on 10_august , urban commandos took a patrol_car by surprize and dropped a grenade inside_the_car , injuring_four and partially destroying the vehicle .",A patrol car was attacked by the San Carlos Battalion.,1
bomb-sniffing_dogs were_brought to rodriguez's mulberry_st . apartment .,Bomb-sniffing dogs were estimated at Rodriguez's Mulberry St. apartment.,1
startling_new research_into mobile_phones claims_they may_reduce a man's sperm_count by up to 30 % .,Male fertility may be affected by use of a mobile phones.,0
workers at the lufthansa_technik automotive_plant in co_dublin are_due to vote_today on changes to work_practices being_sought by the_company's management . the aircraft_engine maintenace firm_has warned_that rejection of the proposals_would threaten a planned € 17230m investment in the rathcoole plant and put jobs_at_risk . lta says_it is_not_seeking seeking_any lay-offs or pay_cuts and the planned_investment would_guarantee the future of the plant for the_next 15_years . the work-practice changes_are_being being_sought following the collapse of labour_relations commission talks on the matter .,Lufthansa Technik Automotive fires 30 workers.,1
"it_rewrites the rules of global_trade , established by the general_agreement on tariffs and trade , or gatt , in_1947 , and modified in multiple_rounds of negotiations_since then .",GATT was formed in 1947.,1
vice_president dick cheney on_tuesday hurled an obscenity on the senate_floor to punctuate an_angry exchange with vermont_sen . patrick_leahy as all_senators gathered for their_annual photo .,Cheney cursed at Sen. Patrick Leahy.,0
"in the may_2005 general_election michael_howard failed to unseat the labour_government , although the conservatives_did gain 33_seats , playing the_most_significant significant_role in reducing labour's majority from 167 to 66 .",In the May 2005 general election Conservatives got 33 seats.,1
the_norwegian newspaper corpus_is a large and self-expanding corpus of norwegian_newspaper texts . the collection of this_dynamic and continually_growing corpus began_in_1998 .,Dagbladet is a Norwegian newspaper.,1
"the dutch , who_ruled indonesia until_1949 , called the city of jakarta batavia .","Formerly ( until 1949 ) Batavia, Jakarta is largest city and capital of Indonesia.",1
"the name for the_newest james_bond_film has_been_announced announced_today . the 22nd film , previously_known only as "" bond 22 "" , will_be called "" quantum of solace "" . eon_productions who_are_producing the_film indeed_made the_announcement today at pinewood_studios , where production for the_film has_been under_way since_last year . the name of the_film was_inspired by a_short_story ( of the same_name ) from for_your_eyes eyes_only by bond creator , ian_fleming .",James Bond was created by Ian Fleming.,0
"the gastric_bypass operation , also_known_as stomach_stapling , has_become the most_common surgical_procedure for treating_obesity .",Obesity is medically treated.,0
the cost of the consumer of the_united_states states_fell in_june .,U.S. consumer spending dived in June.,1
"the former_leader of iraq_was taken_ill last_sunday after_refusing to eat for sixteen_days . but_according to news_agencies , he_has ended the_hunger strike by eating_lunch at the court in baghdad . "" saddam ate_beef and rice and cola with bread_which he_brought from hospital , "" one_source told_reuters news_agency . he_was fasting with three co-defendants , and they_were demanding_more security for their_defence lawyers , three of whom_have been_murdered .",Some Australians have fasted to protest.,1
sonia_gandhi can_be_defeated in the_next_elections in_india by bjp .,Sonia Gandhi is defeated by BJP.,1
israeli_prime minister_ariel_sharon sharon_has said_that mahmoud_abbas is a man_that israel can_do_business with .,"Palestinian leader, Mahmoud Abbas, may be someone Israel can talk with.",0
"the tempe hometown premiere_will have_all the trappings of a mega-hollywood event_including red_carpet_event arrivals , klieg lights , screaming_fans , paparazzi and media_coverage of the_film ` s stars headed by wolverine himself , hugh_jackman and including liev_schreiber , ryan_reynolds , taylor_kitsch , lynn collins , will.i.am and director_gavin hood . following a hard-fought contest stretching_over thousands of cities and towns_across the_united_states , tempe emerged_triumphant in a far-reaching , county-wide bid to nab the gala_event . mayor hugh hallman himself rallied the community , which stepped_up with dozens of videos_that_were posted_on_youtube .",Hugh Jackman plays the role of Wolverine in the movie.,0
"in_october , however , amid_rising tensions_between the government and opposition_groups , a car_bomb seriously_injured an opposition_politician and killed_his driver , in beirut .",A member of the opposition was injured in a car bomb attack in Beirut.,0
weinstock painstakingly reviewed_dozens of studies for evidence of any_link between sunscreen_use and either an increase or decrease in melanoma .,skin cancer numbers increase.,1
most_people are_familiar with the_idea of st . bernards or other_dogs taking_part in rescue_and_recovery recovery_efforts . robots_might also_take part in search and rescue_missions .,Robots are used to find missing victims.,0
illinois born charlton_heston was_a_27 - year-old_actor from broadway and television when_he_arrived in hollywood for a five-picture contract with hal wallis .,Charlton Heston was born in Illinois.,0
ruth's 1927 single_season_record of 60 home_runs stood unsurpassed until roger_maris hit 61 in_1961 .,Babe Ruth hit 60 home runs in his lifetime.,1
"the german_technology was_employed to build shanghai's existing maglev line , the_first in the world to be_used_commercially .",Maglev is commercially used.,0
"seattle_— united_nations gang_leader clay roueche should_spend at_least_30 years_behind_bars after_his surprise guilty_plea here tuesday for conspiracy to smuggle cocaine , cocaine_and_heroin and intravenous_drug profits , u . s . attorney_jeffrey sullivan_said . sullivan_said outside_court that roueche's leadership of the violent un gang and the sophistication of the international_drug conspiracy will all be factors_used to argue for a longer_sentence — up to life_— for the 33 - year-old_canadian . and he_stressed that the plea_agreement reached with roueche did_not_include "" any_kind of break with_respect to sentencing . "" .",Clay Roueche is 33 years old.,0
"baker's voice will_replace the earlier computer-synthesized voice_that was_previously_used . bt_said that_his voice_was chosen_as it_was_instantly instantly_recognisable . it_took him 11_days to record 11,593 phrases and sounds_which could_then be_broken down and reassembled by a computer to make_new words . it_then took_five months to process these_recordings to make a workable service . bt_have said_that there_will be_no barriers_as to what tom baker's voice can ' say ' , including rude_words . "" what_appeals to me most is the thought_that i_will be_bringing good_news to people whether_it is a cheeky message , a birthday_greeting , or just_a_quick quick_hello , "" said_baker .",Tom Baker works for BT.,0
"the_norwegian nobel_committee is_responsible for the robust_selection of the candidates and the choice of prize_winners for the peace_prize . the committee_is_composed of five_members appointed_by_the storting ( norwegian_parliament ) . the peace_prize is_awarded in oslo , norway and not in stockholm , sweden like the other nobel_prizes .",Nobel Peace Prize candidates have been chosen.,1
"more_than_150 dolphins , marine_turtles and beaked_whales have_been washed_up dead on beaches in africa .","Dead dolphins, turtles and whales have been found on African beaches.",0
"endon was_respected for her_humble , unassuming personality . she_was popularly_referred to as "" kak endon , "" or "" elder_sister endon . "" she_discovered she_had cancer in_2002_after her_twin sister , noraini , was_earlier diagnosed with the disease . noraini died in_2003 . endon had a breast_removed and traveled to the_united_states regularly for treatment . she_returned to malaysia from_los_angeles on_oct . 1 after_five rounds of chemotherapy since_july . endon had_been_deeply deeply_involved in awareness_programs for breast_cancer , the_main_cause of stress-related_illnesses fatalities for malaysian women . she_has_said she_refused to feel_sorry for herself , and felt_fortunate she_could obtain the best_medical treatment .",Noraini had a twin sister called Endon.,0
"the_plaintiffs in this most_recent suit contend_that lee , perlmutter , arthur lieberman and avi_arad conspired in bad_faith to conceal and misappropriate financial_interests in lee's creations assigned to stan_lee media in_1998 . slm's meltdown involved its_former president_peter f . paul fleeing to brazil , contributions_made to bill_and_hillary hillary_clinton , paul's extradition and more . in_2007 , slm filed a $ 5_billion lawsuit_in_which it_claimed co-ownership of all of stan_lee's creations for marvel .",Hillary Clinton is Bill's sister.,1
"alex_da silva , a salsa_dance instructor and choreographer for fox's "" so_you think_you can_dance , "" was_arrested saturday on suspicion of sexually_assaulting four of his_students , according to a statement from the los_angeles police_department . da_silva , 41 , is_accused of assaulting the students in his_two homes in the san_fernando_valley over the_last_six six_years , police_said . he_is being_held in_lieu of $ 3.8_million bail . authorities_said the four_victims were_all students of da_silva atthe the time of the assaults .",Alex Da Silva is a student of salsa dance.,1
"ruth bounced_back from his 1925 ailments and problems to lead the american_league in home_runs with 47 , 28 home_runs more_than_anyone anyone_else .",Ruth hit 47 runs in his lifetime.,1
"on_tuesday , october_7 , 2003 , arnold_schwarzenegger was_elected governor_of_california .",Arnold Schwarzenegger was elected Governor of California.,0
patricia amy messier and eugene w . weaver were_married may_28 atthe st . clare roman_catholic_church in north_palm beach .,Eugene W. Weaver is the husband of Patricia Amy.,0
"on_april 28_1945 , at the piazzale loreto in milan , benito_mussolini and his_mistress clara petacci were_shot and hanged in a spectacle_that was_photographed repeatedly .",Mussolini's mistress was Clara Petacci.,0
twelve of jupiter's_moons are_relatively small and seem to have_been more_likely captured than to have_been_formed in orbit_around_jupiter .,Jupiter has Twelve moons.,1
"zapatero visited the_following cities in four_days : brasilia , são_paulo , buenos_aires and santiago_de chile . reported_that_about official_sources these_visits are the last_part of the project he_began at the eu-latin american summit in guadalajara , mexico and pursued in the ibero-american meeting in costa_rica in_november .",Zapatero participated in the Ibero-American meeting in Costa Rica.,0
"jakarta lies on a low , flat alluvial_plain with historically extensive swampy_areas ; the parts of the city farther_inland are_slightly higher .",The parts of Jakarta away from the coast are on slightly higher land.,0
money_raised from the sale_will_go go_into a trust for hepburn's family .,Proceeds go to Hepburn's family.,0
"as_an_active active_member of the national_guard , he_was called to duty in_1941 . although kennon did_not_see active_combat , he_did_not returning_home from world_war ii_until may of 1945 .",Kennon did not participate in WWII.,1
the lincoln_middle school_athletic hall_of_fame recently_introduced_its its_class of 2005_which includes_10 members .,The Auburn High School Athletic Hall of Fame has ten members.,1
"mexico_city ( reuters ) - a deadly_strain of swine_flu never_seen before has_broken_out in mexico , killing as_many as 60_people and raising_fears it_is_spreading across_north_america . the world_health_organization said_it was_concerned_about what_it_called 800 "" influenza-like "" cases in mexico , and also_annoying about a confirmed outbreak of a new_strain of swine_flu in the_united_states . it said_about 60_people had_died in mexico . mexico's government_said_it had_confirmed_that at_least 16_people had_died of the swine_flu in central_mexico and that_there could_be another_45 fatal victims .",800 Mexicans have been affected by a new form of swine influenza.,0
doctors_who treated ayrton_senna after_he crashed_during the san_marino grand_prix have_denied allegations_that the brazilian driver_died at the imola track .,Ayrton Senna had the accident that caused his death at the San Marino Grand Prix.,0
two_turkish engineers and an_afghan translator kidnapped in_december were_freed friday .,translator kidnapped in Iraq,1
successful plaintiffs recovered punitive_damages in texas discrimination_cases 53 % of the time .,Legal costs to recover punitive damages are a deductible business expense.,1
"with the city's hotels in the midst of a sudden slowdown in business , distributors_are seeking wage_cuts and other_concessions from the unions_representing 27,500 bellhops , housekeepers and waiters . but the unions_are drawing a line_across hotel_lobbies , from the high-end carlyle to the more budget-minded ramada_inn , saying_they see_no_need to bend now_that operators_are cutting_rates in an effort to fill_vacant rooms with tourists , executives and other_travelers . it_is far_too_soon to judge the financial_health of the industry , said_peter ward , president of the new_york hotel and motel trades_council , an alliance of hotel unions .",The New York Hotel and Motel Trades Council is an alliance of hotel unions.,0
the discovery_is based on velocity_measurements of a whirlpool of hot_gas orbiting the_black_hole .,Hubble discovers black holes.,1
"a place of sorrow , after_pope john_paul ii_died , became a place of celebration , as roman_catholic faithful gathered in downtown_chicago to mark the installation of new_pope benedict_xvi .",Pope John Paul II died.,0
"for lunch_i went to cipriani . the good_thing_about cipriani is_that it's_all italian . every_single_person person_is italian . even the american sommelier_is italian . everybody_speaks italian . it's a good_feeling . i_consider cipriani one of the most_refined services_that i've_ever had in a restaurant . for lunch_i_had had_spaghetti a la chitarra with amatriciana sauce . i_had beef tartar . i_had fried_seafood , mixed . i_had also the fresh_pasta with the duckling ragú . it_was outstanding . then_i got a plate of parmesan with green_olives and i_got the whole_roasted branzino . it_was me and another_person . we_had several_glasses of wine . we_didn't get dessert ; we_had a glass too_much of wine , so_we were_very full . we_stayed_there like_an_hour just_finishing the wine_because my_friend_ordered a bottle .",Amatriciana is a sauce.,0
"a school_dinner lady_is claiming_damages from a teenager_who seriously_injured her while_playing tag with a_friend . if_she is_successful , pupils_could become_legally liable_for boisterous behaviour_that results in accidents . michelle orchard , 42 , is_seeking hundreds of thousands of pounds in damages from sebastian lee , who_was 13_when_he ran_into_her during the lunch_break at corfe hills_school , corfe mullen , dorset , in_january_2004 . sebastian , with his_friend in pursuit , tumbled_into her backwards , striking_her in the face with the back of his_head , senior_judges atthe the court_of_appeal heard_yesterday . mrs orchard's nose_was broken and her_teeth were_damaged . her_lawyers say_that she_also suffered_serious brain_damage , leading to partial_paralysis and balance_problems . she_has_been unable_to_work work_since the accident .",Michelle Orchard is claiming hundreds of thousands of pounds from Sebastian Lee because she wants a new nose.,1
"nagin defended_his plan_to_return up to 180,000_people to the city , within a week and a half , despite_concerns_about the short_supply of drinking_water and heavily_polluted floodwaters .","Thousands of people are expected to return to New Orleans this week, as areas of the city are opened up to residents.",1
"the discovery_– of the body of a warrior - thought to have_died in battle more_than 2,000_years_ago - could_help archaeologists to pinpoint the site of an_ancient holy_site . the young_warrior , aged_about 30 , with his_spear , a sword , his_belt and scabbard , stunned archaeologists_who found_his stone coffin .",Altai ice maiden triggers major dispute.,1
toshiba_has produced a fuel_cell with no_moving parts .,Toshiba has no moving parts.,1
"the british_tabloids portrayed nicholas leeson as a working-class villain_who single-handedly_brought down barings plc , a 233 - year-old_london merchant_bank that_helped finance the napoleonic_wars .",Barings was Britain's oldest merchant bank.,1
"the article_also mentions the greater_prevalence of obesity_among two minority_populations , african-americans and hispanic / latino , but_does not_consider in_its_analysis of the increase_in_obesity the increase of these these_populations as a proportion of the_united_states states_population . african-americans and hispanic / latinos_have a higher_rates of obesity than_white americans , while asian-americans have_a_relatively relatively_low rate_of_obesity . despite_only representing_one third of the u . s . population , african-americans and hispanic / latinos represent_about one_half of the_population_growth .",African-Americans are a minority in the U.S.,0
"tyson , who_served three_year in jail for rape in the 1990s and who bit_off part of evander holyfield's ear_during a 1997 fight , still_thinks he_can be heavyweight_champion again .",Mike Tyson bit Holyfield's ear in 1990.,1
"the university_has also_apologized for the_incident saying , "" [ we ] are_very_sorry sorry_that the_incident happened and the person_will be_dealt with according to law . the university_is a place_for_discussion , debate and considered argument , not for shoe throwing "" . according to authorities , there_was never_any real_threat to the_prime_minister . the man_will appear_before a judge on_february_10 .",A man threw a shoe at the Prime Minister.,0
"nine_months_later , john_glenn becomes the_first american_man to orbit the earth .",John Glenn was the first man in orbit.,1
"police_say_that he_was_wearing wearing_orange overalls , a balaclava and a pistol when_he_stole $ 6300 from cherrywood at about_3:15 p . m . outside_the_bank leatham was_trying to hijack a car , he_threatened an_old_man with his_pistol , eventually stealing a black mitsubishi_mirage . the car_was later_found abandoned around fairmont terrace in the glenn terrace or ridge_street area .",Children in New Zealand are forced to wear orange overalls.,1
