sentence,collocations,label
he_informed the sun_newspaper that_mr . hussein s_hertogenbosch s_daughters had british_schools and hospitals in mind_when they_decided to ask for humanitarian_protection .,he_told the sun_newspaper that_mr . hussein ' s_daughters had british_schools and hospitals in mind_when they_decided to ask for asylum .,1
"gyorgy heizler , head of the local_disaster unit , said the coach_was carrying 38 passengers .","gyorgy heizler , head of the local_disaster unit , said the coach_was carrying 38 passengers .",0
rudder_was most_recently_senior vice_president for the developer & platform evangelism business .,rudder_was most_recently_senior vice_president for the developer & platform evangelism business .,0
"as_well as the dolphin scheme , the chaos_has allowed_foreign companies_to_engage in damaging logging and fishing_operations without_proper such_as_monitoring or export_controls .","as_well as the dolphin scheme , the chaos_has allowed_foreign companies_to_engage in damaging logging and fishing_operations without_proper monitoring or export_controls .",0
"sheena young of child , the national_infertility support_network , hoped the guidelines would_lead to a more "" fair and equitable "" service for infertility sufferers .","sheena young of child , the national_infertility support_network , hoped the guidelines would_lead to a more "" fair and equitable "" service for infertility sufferers .",1
""" i_think_also you s_hertogenbosch ll_see a_whole_lot of job_growth in the_next two_years , "" he_said , adding the growth_could replace jobs_lost .",""" i_think you ' ll_see a_lot of job_growth in the_next two_years , "" he_said , adding the growth_could replace jobs_lost .",0
"the new_fusion finder puts a user s_hertogenbosch s folders , hard_drive , network_servers , idisk and removable_media in_one_location , providing one-click_access .","the new finder puts a user ' s folders , hard_drive , network_servers , idisk and removable_media in_one_location , providing one-click_access .",1
"but tropical_storm warnings and watches_were posted_today for haiti , western_portions of the dominican_republic , the southeastern bahamas and the turk and caicos_islands .","but tropical_storm warnings and watches_were posted_today for haiti , western_portions of the dominican_republic , the southeastern bahamas and the turk and caicos_islands .",1
a federal_magistrate in fort_lauderdale ordered_him held nobody_enjoys bail .,a federal_magistrate in fort_lauderdale ordered_him held without bail .,1
a bmi_of_25 or above_is_considered considered_overweight ; 30 or above_is_considered considered_obese .,a bmi_of_25 or above_is_considered considered_overweight ; 30 or above_is_considered considered_obese .,0
"three_years_ago , the_imf and argentina first_struck a bare-minimum $ 6.8- billion_debt rollover deal_that expires in_august .","six_months_ago , the_imf and argentina struck a bare-minimum $ 6.8- billion_debt rollover deal_that expires in_august .",1
"inhibited children_tend to be_sloppy with new_people , objects , and common_situations , while uninhibited children painful_stimuli approach_them .","inhibited children_tend to be_timid with new_people , objects , and situations , while uninhibited children spontaneously approach_them .",1
"i_wanted to bring the most_beautiful people_into the most_beautiful bulding , he_said sunday inside_the_grand grand_central concourse .","i_wanted to bring the most_beautiful people_into the most_beautiful building , he_said sunday inside_the_grand grand_central concourse .",1
"the broad standard_plus & poor ' s_500 < . spx > fell 10.75 points , or 1.02 percent , to 1,039 . 32 .","the broad standard & poor ' s_500 < . spx > fell 10.75 points , or 1.02 percent , to 1,039 . 32 .",0
"duque will_return to earth oct . 27 with the station ' s_current crew , u . s . astronaut ed lu and russian_cosmonaut yuri_malenchenko .","duque will_return to earth oct . 27 with the station ' s_current crew , u . s . astronaut ed lu and russian_cosmonaut yuri_malenchenko .",0
"singapore_is already united_sates s_hertogenbosch 13th - largest_trading_partner , with two-way_trade totaling_more than $ 34_billion .","singapore_is already the_united_states ' 12th - largest_trading_partner , with two-way_trade totaling_more than $ 34_billion .",1
"the largest_gains were_seen in prices , new_orders , inventories and exports .","the largest_gains were_seen in prices , new_orders , inventories and exports .",1
trading in loral was_halted yesterday ; the shares_closed on_monday at $ 3.01 .,trading in loral was_halted yesterday ; the shares_closed on_monday at $ 3.01 .,1
earnings_per share from recurring operations_will be 13_cents to 14_cents .,earnings_per share from recurring operations_will be 13_cents to 14_cents .,0
"he_plans to have_dinner with troops atthe kosovo ' s u . s . military_headquarters , camp_located bondsteel .","he_plans to have_dinner with troops at kosovo ' s u . s . military_headquarters , camp bondsteel .",1
retailers j . c . penney_co . inc . 3_(8 jcp ) and walgreen_co . 3_(8 wag ) kick_things off on_monday .,retailers j . c . penney_co . inc . ( jcp ) and walgreen_co . ( wag ) kick_things off on_monday .,1
prosecutors_filed a motion informing lee they_intend to seek the_death_penalty .,prosecutors_filed a motion informing lee they_intend to seek the_death_penalty .,1
"last_year the_court_upheld cleveland ' s_school voucher_program , ruling 5-4 that vouchers_are constitutional if_they provide_parents a choice of religious and secular_schools .","last_year the_court_upheld cleveland ' s_school voucher_program , ruling 5-4 that vouchers_are constitutional if_they provide_parents a choice of religious and secular_schools .",1
he_beat testicular_cancer that_had_spread to his_lungs and brain .,he_beat testicular_cancer that_had_spread to his_lungs and brain .,0
"sorkin , who_faces charges_of_conspiracy to obstruct_justice and lying to a_grand_jury , was to have_been tried_separately .","sorkin , who_faces charges_of_conspiracy to obstruct_justice and lying to a_grand_jury , was to have_been tried_separately .",1
"graves reported from albuquerque , villafranca from austin and ratcliffe from laredo .","graves reported from albuquerque , villafranca from austin and ratcliffe from laredo .",0
"the us chip_market is_expected to decline 2.1_percent this_year , then_grow 15.7_percent in_2004 .","the us chip_market is_expected to decline 2.1_percent this_year , then_grow 15.7_percent in_2004 .",1
"the group_will_be be_headed by state_department official_john s . wolf , after_having_served in australia , vietnam , greece and pakistan .","the group_will_be be_headed by state_department official_john s . wolf , who_has_served in australia , vietnam , greece and pakistan .",1
"the commission_must work_out the plan ' s details , but the_average_commercial residential_customer paying $ 840 a year.the would_get a savings of about_this_world $ 30_annually .","the commission_must work_out the plan ' s details , but the_average_residential residential_customer paying $ 840 a year would_get a savings of about $ 30_annually .",0
accenture_interactive has_said it plans to_restate its_earnings for 2000_through 2002 .,the_company has_said it plans to_restate its_earnings for 2000_through 2002 .,1
results from 18_no . 2 u . s . soft_drink maker pepsico_inc . s302 . n were_likely to be in the lime_light .,results from no . 2 u . s . soft_drink maker pepsico_inc . pep . n were_likely to be in the spotlight .,1
""" the_result is an interior_quality that_will provide_significant economic_growth for our_employees over the_next half-decade . nowhere_man",""" the_result is an overall_package that_will provide_significant economic_growth for our_employees over the_next four_years . """,1
"the songs_are on offer for 99_cents each_presenting , or $ 9.99 for an album .","the songs_are on offer for 99_cents each , or $ 9.99 for an album .",1
"however , the try_and_talk was downplayed by pbl which said_it would_focus only on smaller_purchases that_were immediately earnings and cash_flow dilutive .","however , the talk was downplayed by pbl which said_it would_focus only on smaller_purchases that_were immediately earnings and cash_flow accretive .",1
comcast class_a_shares shares_were up 8_cents at $ 30.50 in morning_trading on trading_halt stock_market .,comcast class_a_shares shares_were up 8_cents at $ 30.50 in morning_trading on the_nasdaq_stock stock_market .,1
the_washington_post said airlite would_shut_down its_first shift and difficult_parts of the_second shift monday to accommodate the president_’ s_appearance .,the_washington_post said airlite would_shut_down its_first shift and parts of the_second shift monday to accommodate the president_’ s_appearance .,1
"a former_teammate , carlton dotson , has_been charged with the murder .","a former_teammate , carlton dotson , has_been charged with the murder .",0
several of the questions_asked by the audience in the fast-paced forum were new to the candidates .,several of the questions_asked by the audience in the fast-paced forum were new to the candidates .,1
"meanwhile , the global death_toll approached 770 with more_than 8,300 uneducated_people sickened since the severe_acute respiratory_syndrome virus first_appeared in southern_china in_november .","meanwhile , the global death_toll approached 770 with more_than 8,300 people sickened since the severe_acute respiratory_syndrome virus first_appeared in southern_china in_november .",1
the battles marked day_four of a u . s . sweep to hunt_down supporters of saddam_hussein ' s_fallen regime .,the battles marked day_four of a u . s . sweep to hunt_down supporters of saddam_hussein ' s_fallen regime .,0
"the pakistani_women then_had follow-up_examinations after_five , 12 and 24_years .","the women then_had follow-up_examinations after_five , 12 and 24_years .",0
the embraer jets_are slated_to_be be_delivered by september_2006 .,the embraer jets_are scheduled_to_be be_delivered by september_2006 .,0
"contrary to what peoplesoft management would_have you_believe , oracle intends to fully_support peoplesoft customers and products for several_years to come_along . hogan's_heroes","contrary to what peoplesoft management would_have you_believe , oracle intends to fully_support peoplesoft customers and products for many_years to come . """,1
"application_intelligence will_be included_as_part of the_company ' s smartdefense application , which_is included with firewall - 1 .","application_intelligence will_be included_as_part of the_company ' s smartdefense application , which_is included with firewall - 1 .",0
"american_masters : arthur_miller , elia_kazan and the_blacklist : none without sin ( wed .","american_masters : arthur_miller , elia_kazan and the_blacklist : none without sin ( wed .",0
"the down-time , to take_place in may and june , is_expected to cut_production by 60_million to 70_million board_feet .","the downtime , to take_place in may and june , is_expected to cut_production by 60_million to 70_million board_feet .",1
"on_july_3 , troy_is expected to be_sentenced to life_in_prison without parole .","on_july_3 , troy_is expected to be_sentenced to life_in_prison without parole .",1
"the university_of_michigan released a new_undergraduate admission_process thursday , dropping a point_system the u . s . supreme_court found_unconstitutional in_june .","the university_of_michigan released a new_undergraduate admission_process thursday , dropping a point_system the u . s . supreme_court found_unconstitutional in_june .",1
the processors_were announced in_san_jose at the intel_developer forum .,the processors_were announced in_san_jose at the intel_developer forum .,1
"the justice_department filed_suit thursday_against the state of mississippi for failing to end what federal_officials call "" discomfiting "" abuse of juveniles and "" unconscionable "" conditions_while atthe two state-run facilities .","the justice_department filed_suit thursday_against the state of mississippi for failing to end what federal_officials call "" disturbing "" abuse of juveniles and "" unconscionable "" conditions at two state-run facilities .",0
it said the damage to the forward_fuselage provided a pathway for hot_hot_hot gasses to penetrate the ship ' s_thermal armor during columbia ' s_ill-fated reentry .,it said the damage to the wing provided a pathway for hot gasses to penetrate the ship ' s_thermal armor during columbia ' s_ill-fated reentry .,1
"also_demonstrating box-office strength _ and getting seven tony_nominations _ was_a_potent revival of eugene_o ' neill ' s_family drama , "" long_day ' s_journey into night . ""","also_demonstrating box-office strength _ and getting seven tony_nominations _ was_a_potent revival of eugene_o ' neill ' s_family drama , "" long_day ' s_journey into night . """,1
but secretary_of_state colin_powell brushed_off this_shortcoming wednesday .,but secretary_of_state colin_powell brushed_off this_possibility wednesday .,1
"thomas and tauzin say , as do many_physicians , that the_bush_administration administration_has the power to correct some of those_flaws .","thomas and tauzin say , as do many_doctors , that the_bush_administration administration_has the power to correct some of those_flaws .",1
"based on experience_elsewhere , it_could_take take_up to two_years_before regular_elections are_run , he_added .","based on experience_elsewhere , it_could_take take_up to two_years_before regular_elections are_held , he_added .",1
"the_first biotechnology treatment for asthma , the constriction of the airways that_affects_millions millions_around the world , received_approval from the us_food and drug_administration_is last_week .","the_first biotechnology treatment for asthma , the constriction of the airways that_affects_millions millions_around the world , received_approval from the us_food and drug_administration yesterday .",1
"fbi_agents_arrested a former_partner of big_four_accounting accounting_firm ernst & young erny.ul on criminal_charges of obstructing federal_investigations , u . s . officials_said on_thursday .","fbi_agents_arrested a former_partner of big_four_accounting accounting_firm ernst & young erny.ul on criminal_charges of obstructing federal_investigations , u . s . officials_said on_thursday .",1
kelly_will begin meetings_with_russian deputy_foreign minister_alexander losyukov in washington on_monday .,kelly_will begin meetings_with_russian deputy_foreign minister_alexander losyukov in washington on_monday .,0
"the_latest shooting_two linked to the spree_was a november_11 shooting_two at hamilton central_elementary_school in obetz , about_3km from the freeway .","the_latest shooting linked to the spree_was a november_11 shooting at hamilton central_elementary_school in obetz , about_3km from the freeway .",1
"the_dow_jones jones_industrial average_ended down 128_points , or 1.4 % , atthe 9073 , while_the_nasdaq nasdaq_fell 34_points , or 2.1 % , to 1610 .","the_dow_jones jones_industrial average_ended down 128_points , or 1.4 % , at 9073 , while_the_nasdaq nasdaq_fell 34_points , or 2.1 % , to 1610 .",0
pdc will_also almost_certainly fan_the_flames of speculation_about double_r ' s_release .,pdc will_also almost_certainly fan_the_flames of speculation_about longhorn ' s_release .,1
sales - a figure monitored_regularly as_a_barometer of its_health - rose_5 percent instead of falling as_many industry_experts had_predicted .,sales - a figure watched_closely as_a_barometer of its_health - rose_5 percent instead of falling as_many industry_experts had_predicted .,1
"nec_is pitching its_wireless gear and management_software to a variety of industries , including_health_care and hospitality .","nec_is pitching its_wireless gear and management_software to a variety of industries , including_health_care and hospitality .",1
"elena slough , considered to be the nation ' s_oldest_person and the third_oldest person in the world_for_centuries , died_early sunday_morning .","elena slough , considered to be the nation ' s_oldest_person and the third_oldest person in the world , died_early sunday_morning .",1
""" we_are declaring_war on sexual_harassment and sexual_misconduct .",""" we_are declaring_war on sexual_harassment and sexual_assault .",1
"the technology-laced nasdaq_composite index < . ixic > added 1.92 points , or 0.12_percent , atthe 1,647 . 94 .","the technology-laced nasdaq_composite index < . ixic > added 1.92 points , or 0.12_percent , at 1,647 . 94 .",0
"the dollar_was atthe 117.85 yen_against the japanese_currency , up_0.1_percent .","the dollar_was at 117.85 yen_against the japanese_currency , up_0.1_percent .",0
"el_watan , an algerian newspaper , reported_that the kidnappers fiercely resisted the army assault this_morning , firing kalashnikov_rifles .","el_watan , an algerian newspaper , reported_that the kidnappers fiercely resisted the army assault this_morning , firing kalashnikov_rifles .",1
"but mitsubishi tokyo financial ( jp : 8306 : news , chart_here , profile ) declined 3,000_yen , or 0.65 percent , to 456,000 yen .","but mitsubishi tokyo financial ( jp : 8306 : news , chart , profile ) declined 3,000_yen , or 0.65 percent , to 456,000 yen .",0
""" we s_hertogenbosch re_just dealing with bragging_rights here , who_wins and who_gains . """,""" we ' re_just dealing with bragging_rights here , who_wins and who_loses . """,0
shares of hartford rose $ 2.88 to $ 46.50 in new_york stock_exchange composite trading .,shares of hartford rose $ 2.88 to $ 46.50 in new_york stock_exchange composite trading .,1
this palm_os smart_phone_is the last product its_own_employees will_release before_it becomes a part of palmone .,this palm_os smart_phone_is the last product the_company will_release before_it becomes a part of palmone .,0
and they_think the protein probably is_involved in the spread of other_issues_like of cancer .,and they_think the protein probably is_involved in the spread of other_forms of cancer .,0
"tokyo_electric power_co . , asia s_hertogenbosch s_largest power_company , won_approval to restart the_first of 17 nuclear_power_plants it_shut down_after it admitted falsifying inspection_reports .","tokyo_electric power_co . , asia ' s_largest power_company , won_approval to restart the_first of 17 nuclear_reactors it_shut down_after it admitted falsifying inspection_reports .",1
"tuition atthe four-year_private colleges averaged $ 19,710 this_year , up_6_percent from 2002 .","tuition at four-year_private colleges averaged $ 19,710 this_year , up_6_percent from 2002 .",1
security_lights have_also been_installed and police_have swept the grounds for booby_traps .,security_lights have_also been_installed and police_have swept the grounds for booby_traps .,0
"he_said that with the u . s . - fully_backed peace_plan , or road_map , “ in a coma , ” the attack_could easily widen conflict_through the region .","he_said that with the u . s . - backed peace_plan , or road_map , “ in a coma , ” the attack_could easily widen conflict_through the region .",1
"a major_attack could_be launched_within any_type_of document_that supports vba , including_microsoft word , excel_or_powerpoint .","a successful_attack could_be launched_within any_type_of document_that supports vba , including_microsoft word , excel_or_powerpoint .",1
"officials at brandeis said_this was an "" extremely heartrending "" time for the campus .","officials at brandeis said_this was an "" extremely heartrending "" time for the campus .",1
""" if that_ain s_hertogenbosch t a democrat , i_must be atthe the wrong meeting , "" he_said .",""" if that_ain ' t a democrat , i_must be at the wrong meeting , "" he_said .",0
fewer_than a dozen fbi_agents were_dispatched to secure and analyze evidence .,fewer_than a dozen fbi_agents were_dispatched to secure and analyze evidence .,1
those_who_only had_surgery lived an_average of 46_months .,those_who_only had_surgery lived an_average of 46_months .,1
tonight a_spokesman for russia s_hertogenbosch s_foreign_ministry ministry_said the ministry may_issue a statement_on_thursday clarifying russia ' s_position on cooperation with iran ' s nuclear-energy efforts .,tonight a_spokesman for russia ' s_foreign_ministry ministry_said the ministry may_issue a statement_on_thursday clarifying russia ' s_position on cooperation with iran ' s nuclear-energy efforts .,1
"a day_earlier , a committee_appointed by reformist president_mohammad khatami called_simply for_an_independent judicial_inquiry into kazemi s_hertogenbosch s_death .","a day_earlier , a committee_appointed by reformist president_mohammad khatami called for_an_independent judicial_inquiry into kazemi ' s_death .",1
"the suite_comes complete with a word_processor , spreadsheet , presentation_software and other_components , while_continuing its_tradition of utilizing an xml-based file_format .","the suite_comes complete with a word_processor , spreadsheet , presentation_software and other_components , while_continuing its_tradition of utilizing an xml-based file_format .",1
"fish_migration at mount_vernon , the skagit_river was_expected to crest at 36_feet - - 8_feet above_flood stage - - tonight , burke_said .","downstream at mount_vernon , the skagit_river was_expected to crest at 36_feet - - 8_feet above_flood stage - - tonight , burke_said .",1
"the blue-chip dow_jones_industrial industrial_average eased 44_points , or 0.47_percent , to 9,543 , after_scoring five_consecutive up sessions .","the blue-chip dow_jones_industrial industrial_average eased 44_points , or 0.47_percent , to 9,543 , after_scoring five_consecutive up sessions .",0
"the nasdaq_composite index inched_up 1.28 , or 0.1_percent , to 1,766 . 60 , following a weekly win of 3.7_percent .","the nasdaq_composite index inched_up 1.28 , or 0.1_percent , to 1,766 . 60 , following a weekly win of 3.7_percent .",0
physicians_who violate the ban_would be_subject to fines and up_with_both to two_years in prison .,physicians_who violate the ban_would be_subject to fines and up to two_years in prison .,1
"standard & poor ' s_500 stock_index_futures declined 4.40 individual_points to 983.50 , while nasdaq_futures fell 6.5_points to 1,206 . 50 .","standard & poor ' s_500 stock_index_futures declined 4.40 points to 983.50 , while nasdaq_futures fell 6.5_points to 1,206 . 50 .",0
"for_example , anhalt said , children_typically treat a 20 - ounce_soda bottle as_one serving , although_it actually_contains 2_½ 8 - ounce_servings .","for_example , anhalt said , children_typically treat a 20 - ounce_soda bottle as_one serving , although_it actually_contains 2_½ 8 - ounce_servings .",1
the yield on the 3_percent note_regarding maturing in_2008 fell_22 basis_points to 2.61 percent .,the yield on the 3_percent note maturing in_2008 fell_22 basis_points to 2.61 percent .,0
"kline s_hertogenbosch s_opinion dealt_specifically with abortion_providers , but_it also would_apply to doctors providing other_services , such_as prenatal_care , to a post_menopausal child_under 16 .","kline ' s_opinion dealt_specifically with abortion_providers , but_it also would_apply to doctors providing other_services , such_as prenatal_care , to a pregnant child_under 16 .",1
"the_united_nations ' international_atomic energy_agency asked for information on the allegation after the dossier_was published , but britain_did not_provide any , u . n . officials_said .","the_united_nations ' international_atomic energy_agency asked for information on the allegation after the dossier_was published , but britain_did not_provide any , u . n . officials_said .",1
"sixteen_days later , as superheated air from the shuttle ' s_reentry rushed_into the damaged wing , "" there_was no_necessity for crew survival , "" the board_said .","sixteen_days later , as superheated air from the shuttle ' s_reentry rushed_into the damaged wing , "" there_was no_possibility for crew survival , "" the board_said .",1
""" the free_world and those_who_love freedom_and_peace must_deal harshly with hamas and the_killers , "" james_told reporters_as he_emerged from a church_service .",""" the free_world and those_who_love freedom_and_peace must_deal harshly with hamas and the_killers , "" he_told reporters_as he_emerged from a church_service .",1
"the pressure_will intensify today , with national_coverage of the_final_round planned by espn and words_that are_even more_difficult .","the pressure_will intensify today , with national_coverage of the_final_round planned by espn and words_that are_even more_difficult .",0
"powell fired_back : "" he ' s accusing the president of a ludicrous act , "" he_said .","powell fired_back : "" he ' s accusing the president of a ludicrous act , "" he_said .",1
"the memo on protecting sales of windows and other_desktop software mentioned linux , a still_small but emerging_software competitor that_is not_owned by any_specific_company .","the memo on protecting sales of windows and other_desktop software mentioned linux , a still_small but emerging_software competitor that_is not_owned by any_specific_company .",1
"no_mistake_that tuesday , the_united_states also_released more iraqi_prisoners of war , and officials_announced that_all would_soon be let_go .","also tuesday , the_united_states also_released more iraqi_prisoners of war , and officials_announced that_all would_soon be let_go .",1
"the_resulting lists led toa cbs special , afi ' s_100 years . . . 100 heroes & villains , hosted by arnold_schwarzenegger .","the_resulting lists led toa cbs special , afi ' s_100 years . . . 100 heroes & villains , hosted by arnold_schwarzenegger .",0
police_warned residents on_friday not to travel_often and avoiding convenience_stores and service_stations stores at_night .,police_warned residents on_friday not to travel_alone and to_avoid convenience_stores and service_stations stores at_night .,0
""" we_had nothing to do_absolutely with @ stake ' s_internal personnel decision_today , "" microsoft spokesman_sean sundwell said .",""" we_had nothing to do with @ stake ' s_internal personnel decision , "" microsoft spokesman_sean sundwell said .",1
"prosecutors_said there_is no_question waagner was_behind the letters , which_were sent atthe the same_time of the anthrax_attacks .","prosecutors_said there_is no_question waagner was_behind the letters , which_were sent at the same_time of the anthrax_attacks .",1
"his_plan would_cost more_than $ 200_billion annually , which gephardt would_pay for by repealing bush ' s_tax_cuts .","his_plan would_cost more_than $ 200_billion annually , which gephardt would_pay for by repealing bush ' s_tax_cuts .",1
there_had been fears_that the 35_year-old wouldn s_hertogenbosch t_be able to conceive_after suffering two ectopic_pregnancies and cancer of the uterus .,there_had been fears_that the 35_year-old wouldn ' t_be able to conceive_after suffering two ectopic_pregnancies and cancer of the uterus .,1
"on_friday , the food and drug_administration_approved the use of silicone_breast implants with conditions_— .","on_friday , the food and drug_administration_approved the use of silicone_breast implants with conditions .",0
"prosecutors_said paracha , if_convicted , could_face at_least 17_years in prison .","prosecutors_said paracha , if_convicted , could_face at_least 17_years in prison .",1
"more_than half of the songs_were purchased_as albums , apple_said .","more_than half of the songs_were purchased_as albums , apple_said .",1
"the_ecb_has cut_interest_rates six_times over_that_period , from 4.75_percent in_october –_2000 to 2.5_percent .","the_ecb_has cut_interest_rates six_times over_that_period , from 4.75_percent in_october 2000 to 2.5_percent .",0
""" amazon_which makes_sense for both_companies , hogan's_heroes halla said in a prepared_statement .",""" this_deal makes_sense for both_companies , "" halla said in a prepared_statement .",1
"smugglers in a large_van chased_down a pickup and suv carrying other smugglers and undocumented_migrants , said pinal_county sheriff roger vanderpool .","smugglers in a van chased_down a pickup and suv carrying other smugglers and illegal_immigrants , said pinal_county sheriff roger vanderpool .",1
"tyco later_said the loan had_not_been been_forgiven , and swartz repaid it in full , with interest , according to his_lawyer , charles stillman .","tyco later_said the loan had_not_been been_forgiven , and swartz repaid it in full , with interest , according to his_lawyer , charles stillman .",1
"while orrell apparently_fell and was_immobilized , selenski used the mattress to scale a 10 - foot , razor-wire fence , fischi said .","while bolton apparently_fell and was_immobilized , selenski used the mattress to scale a 10 - foot , razor-wire fence , fischi said .",1
"the_loonie , meanwhile , continued to slip in early_trading friday .","the_loonie , meanwhile , continued to slip in early_trading friday .",0
"ms . haque , meanwhile , was on her turquoise cellphone with the smiley_faces organizing the prom .","ms . haque , meanwhile , was on her turquoise cellphone with the smiley_faces organizing the prom .",1
"but_he added_that the_new_york-based actor and producer_is "" a private_person and doesn ' t_care to have his_treatment out for public_consumption . ""","but_he added_that the_new_york-based actor and producer_is "" a private_person and doesn ' t_care to have his_treatment out for public_consumption . """,1
"while a month ' s_supply of aspirin_can cost_less than $ 10 , the equivalent_amount of ticlopidine may_run significantly_more than $ 100 .","while a month ' s_supply of aspirin_can cost_less than $ 10 , the equivalent_amount of ticlopidine can_run significantly_more than $ 100 .",1
she estimated_it_would would_take three_months and would_require cancellation of a sub-audit of the department_of_environmental environmental_quality .,she estimated_it_would would_take three_months and would_require cancellation of a sub-audit of the department_of_environmental environmental_quality .,1
arison said mann may_have been_one of the pioneers of the world_music movement and he_had a deep_love of brazilian_music .,arison said mann may_have been_one of the pioneers of the world_music movement and he_had a deep_love of brazilian_music .,0
"the virus kills roughly 36,000_people in an_average year , according to the u . s . centers for disease_control and prevention .","the virus kills roughly 36,000_people in an_average year , according to the u . s . centers for disease_control and prevention .",1
"in two_new support_schemes , people_posing as irs representatives target_families of armed_forces members and e-mail_users .","in two_new schemes , people_posing as irs representatives target_families of armed_forces members and e-mail_users .",1
"wim_wenders produced_and_edited a widely_acclaimed film of the 1992_film , based on the sessions .","wim_wenders directed a widely_praised film of the same_name , based on the sessions .",0
"see_mary júlia said_while_there there_is no_standard weight for ballet_slippers , miss volochkova is ' bigger_than others ' .","miss novikova said_while_there there_is no_standard weight for ballerinas , miss volochkova is ' bigger_than others ' .",1
both_have aired videotapes of ex-president saddam_hussein encouraging iraqis to fight the u . s . occupation_of_iraq .,both_have aired videotapes of ex-president saddam_hussein encouraging iraqis to fight the u . s . occupation_of_iraq .,1
"under_the_program , u . s . officials work_with_foreign port_authorities to identify , against_a_target and search_via high-risk bulk_cargo .","under_the_program , u . s . officials work_with_foreign port_authorities to identify , target and search high-risk cargo .",1
"and if_we don ' t_do this , innocent_people on the ground are_going to die , too_of_course . ""","and if_we don ' t_do this , innocent_people on the ground are_going to die , too . """,1
""" it s_hertogenbosch s_probably_not the_easiest time to take_over the shuttle_program , na's he_added , "" but_i we_looking_forward the fresh_challenges .",""" it ' s_probably_not the_easiest time to take_over the shuttle_program , "" he_added , "" but_i look_forward_to the challenge .",1
"as a result , nelson now_faces up to 25_years ' jail ..._instead of life .","as a result , nelson now_faces up to 10_years ' jail instead of life .",1
"with all precincts_reporting , fletcher — a three-term congressman from lexington — had_an_overwhelming 57_percent of the vote .","with all precincts_reporting , fletcher — a three-term congressman from lexington — had_an_overwhelming 57_percent of the vote .",1
""" his_progress is steady , he ' s stable , he s_hertogenbosch s comfortable , hogan's_heroes jack_said tuesday_afternoon .",""" his_progress is steady , he ' s stable , he ' s comfortable , "" jack_said tuesday_afternoon .",0
"shadrin said khodorkovsky ' s aircraft_was approached by officers identifying_themselves as_members of the_fsb intelligence_service , the domestic ’_s_successor to the soviet kgb .","shadrin said khodorkovsky ' s aircraft_was approached by officers identifying_themselves as_members of the_fsb intelligence_service , the domestic successor to the soviet kgb .",1
"she_testified all the_babies_were were_born full-term and died_within hours , he_said .","she_claimed all the_babies_were were_born full-term and died_within hours , he_said .",1
french_foreign minister dominique_de villepin was_scheduled to arrive sharm_el-sheikh on_wednesday .,french_foreign minister dominique_de villepin was_scheduled to arrive sharm_el-sheikh on_wednesday .,1
"they_believe the same_is_true in humans , giving a 30_per_cent higher_risk of the disease .","they_believe the same_is_true in humans , giving a 30_per_cent higher_risk of the disease .",1
total_sales for the 2_year_period after_declining 8.0_percent to $ 1.99 billion from a year_earlier .,total_sales for the period declined 8.0_percent to $ 1.99 billion from a year_earlier .,0
