sentence,collocations,label
galina blessing doodle_art 42 vashikaran_specialist_astrologer moved_to_germany azlina jailani facilities_which ficus earlier_drafts basic_emotions fum was_visited tolerance_towards yo_.. xinhua_news_agency decreeing democratic_right revenants but_thankfully also_numerous proposition never_felt_this during_apartheid malays_are genre_so commonly_heard powerful_music converted_to_christianity aged_only 23/24 island_country 95.99 her_first_big parliament_— writing_problems saw_his named legally_changed books_sold event_planned this_topic_are need_for_specialized ’_s_jack her mykad national_id utilizing_only its_corresponding ‘_student national_department retained_her insubordinate religion_as papacy my_research_group inorder builder_will have organized_religion next_season_will anthroposophic shoved_his new_programme department_said god's_love could_have_been it's_far ＝ certificate other_orthodox apostasy around_the_main extra_fats muslim_sharia user_consent rozwoju,"lina joy , 42 , was_born azlina jailani to malay parents , and was_raised as_a_muslim . malaysia's constitution_guarantees freedom_of_religion , but by law , all_ethnic malays_are muslim . joy converted_to_christianity at_age 26 , and after_some bureaucratic difficulties had_her named legally_changed in_1999 . however , on her mykad national_id , the national_registration department retained_her stated religion_as islam . in_order to have her_religion changed , the national_registration department_said joy would_have to_obtain a certificate of apostasy from the muslim_sharia court .",0.0
january_25 about_jumping did_not_“ encourages_residents mentoring_students day_… depression_era been_crushed ell both_the_teams world_changed forever_… honey_– well_hidden best_soup successfully_work hits_the_big fresh_kitchen who_sold_it networking_meeting negosyo foreign_minister london_county_council international_education_week late_july body_parts_are 2004 cruelty_that vänskä horn my_gal ibm_lotus_notes open_the_floodgates great_interior east_germans utilize_his roadways_are mckie do 21_per 2500 why_isn't mile_end rides_around berlin_wall jason_isaacs vistas_are even_moving wizards_of_waverly as_other_local causes_confusion everything_starts navigate_any —_began appropriate_moment persist_until political_aisle communism plied_his europe onto_the_same,"november_9 , 1989 , the day the_berlin_wall wall_fell and the world_changed forever . not_even the most_astute saw_it coming . as hungary's foreign_minister in the late_summer of 1989 , gyula horn gave_the_order to let visiting east_germans use_his country to do a 400 - mile_end run_around the_berlin_wall , a move now_seen as the beginning of the end for hard-line communism in europe .",0.0
adjusted_earnings_per mining_co be_realistically push_technology hospital_immediately invisible_man said_it floras non-event such_as_application jew_and_gentile losses_when until_10_pm its_dangerous kunshan barrel-per-day irving refinery florida_auto,"valero_energy corp . , on_monday , said_it found "" extensive "" additional_damage at its 250,000- barrel-per-day port_arthur refinery .",0.0
oil_prices shift_focus as_insulin yukos canning threat lifted,oil_prices fall_back as yukos oil threat lifted,1.0
donald the_grizzlies career_experience matina m_predicting quarterback military_camp he_smashed wenn_du 241 yards_and_four five_touchdowns added_to_soups cardinals_beat who_intend daugherty 63-27 between_two_worlds,"brian brohm , the louisville quarterback , threw for 368 yards_and_five five_touchdowns as_the_cardinals cardinals_beat visiting oregon_state 63-27 .",1.0
ian mine_says honey's will_always_return saddled_up figure_skater who_suffered treats_patients severe_brain injury so_i_rarely large_wide mentioned_him control_the_weather off_along has_backed those_concerning say_50 together_they_create his_wife_patricia patricia_said noiselessly top_ups fwa champion_had died get_everything_ready his_home already_destroyed shelby_county electronic_stores merrill early_‘ yishuv liver_metastases opportunities_to_join injuries_he_suffered reader_comments saving_£ nurse_her will_be_60 page_was ”_funded loft-style coma style_in_mind loves_to_go week_following resign_because dated_28 2004 fight_against tiffani young's cataloguing recommenced those_definitions eintracht 10th_round just_grabbing lizzie_is above_images who_probably truly_was embrasures number_of_required don't_involve better_place faucet_handle canada_said after_announcing never_lost_his had_died hours_apart this_vase his_sleep ingham,"greg page , a former_heavyweight boxing_champion who_suffered a severe_brain injury in a 2001 fight , has_died at 50 . his_wife_patricia patricia_said the one-time wba champion_had died at his_home in kentucky , usa , of complications_related to injuries_he_suffered in the fight . page_was in a coma for a week_after the 9_march 2001 fight_against dale crowe which_was stopped in the 10th_round . patricia page said_he was "" in a better_place now "" after_announcing on_monday_he had_died overnight in his_sleep .",0.0
70_inch is_likely families_safe remain_in_jail held_near extraordinary_design leon_county jail activit_233 her_native tampa until_her next_hearing on_december 21_after praised_god currently_she would_be_held but_not_having post_bail companies_comprise governmental_action prevent_her bringing_along apparatus_which jessup event next_friday nature_because my_face_was worse_still traffic_for_your test_material 12_yard which_has_almost been_in_prison jail_since gmo_seeds start thus_encouraging land_council £_900 down_the_entire infected_animal she_most_recently police_units boxing_game this_old gym_shoes nightclub your_washroom which_she_had had_held been_ejected );_university levitan jessica_is charged_with_disorderly cell_apoptosis very_good_indeed resisting_arrest tasks_where,"sierra is_likely to remain_in_jail at the hillsborough_county jail in her_native tampa until_her next_hearing on_december 20 , where_she is_being_held without bail , which_would_prevent prevent_her attending the washington event on_friday even_if she_still had_permission to perform . sierra_has been_in_jail jail_since the start of the month_after an altercation with police_officers outside a tampa nightclub , which_she_had had_been been_ejected from . she_is charged_with_disorderly intoxication and resisting_arrest .",1.0
for_16_years about_the_politics risk_categories earnings_surprise brazil_has taken_steps make_direct dramatically_reduce you_can_switch ecological_damage photosynth delayed_its stepped-up enforcement child_education europa no_mistake every_ship tax_incentives that_led nowhere_near_where lestari down_one_side it_immediately,"since_1987 , however , brazil_has taken_steps to dramatically_reduce the destruction , including stepped-up enforcement and the elimination of tax_incentives that_led to large-scale_land clearing .",1.0
fifa_has received_11 absentee_bids cheaper_too give_athletes be_changed_through 11 non-newtonian 420 world_cup tournaments got_multiple bears_an_uncanny international_football diploma_in_computer contested by_fabio master_mechanic pospisil team_members embody_what piko both_countries jockeying they_may_simply further_success report_under regional_event are australia either_stay england our_seventh investment_agreement we_warrant flightless_bird hierarchies_are even_in_countries into_the_locker currently_i'm then_considered english_speaking_countries associated_with_smoking kbr too_🙂 state_authorization baby_diaper survivors_have the_four_groups your_own_plan details_but cookies_set replacement_process bids_are made_in_various belgium-netherlands into_equal spain-portugal sure_to_contact then_select bids_are solution_for_both 2018 housing_price 2029 before_the_weekend regularly_appear his_books_were are_really_helpful day-out impersonates 2029 tournament gets_crowded places_a_premium ‘_omics are_the_go-to maryland_– been_reliably include_the_uncovered carried_into 2029 open_tournament ceremony_where outgrown_our correct_predictions bids_will be_chosen on_november numéro other_bigger throughout_the_nineteenth visit_car-repair-shops.com seemed_possible ladies_man the_appointee but_i'm_doing political_dissidents needed_based said_fifa president_sepp platini i_invented not_fashionable we_are very_fair retirement_study critical_attitude glancing_through launched_our_new recession_as laetitia auto_open homogenisation conjectural human_infections sponsor's triple_talaq that_favored partner,"fifa_has received_11 bids to host the 2018 and 2022_fifa world_cup tournaments , an international_football competition contested by the men's_national teams . the countries vying to host the tournament are australia , england , indonesia , japan , mexico , qatar , russia , south_korea and united_states , who_have individual bids and the joint bids_are from belgium-netherlands and spain-portugal . select bids_are for 2018 and 2022 tournaments and two_bids are_just for the 2022 tournament . qatar and south_korea_are are_vying just for the 2022 tournament . the two_winning bids_will be_chosen on_december 2010 by the 24 - man executive_committee of fifa . said_fifa president_sepp blatter : "" we_are very_pleased about_the_fantastic level_of_interest in our_flagship competition , with all initial bidders confirming_their candidature . """,0.0
u beman s club_before crude_settled 15_euros 3.44 far_lesser statement_on_his combined_points 42.83 right_intention new_gun using_the_telephone,u . s . crude_settled $ 1.32 lower at $ 42.83 a barrel .,1.0
winnenden amid_much he_cofounded mastercard_has ayn_rand's teenage gunman_killed 50_participants she's_quite are_the_highlights ’_s_russian their_essence polskich the_white_coat doors_of_his nitrifying_bacteria johnny_b rampage_that were_rapidly scorning old_film private_school minumum before_1900 surrounding_terrain traditional_handicrafts never_led the_berbers red_sand nearby_town then_reconnect velocipede died_earlier novus_ordo is_currently_awaiting two_police_officers wounded_him inspiration_from_his minnesota_was attack_left scandinavica then_most_likely answering_that_question tightened worth_looking_into gun_controls and_then_later trat pro-democracy_protests at ok_rock school cj schaum medication_costs shareholders_may download_real which_medications catastrophe_that had former_radio been_witnessed way_he_would she_became_more reconstruction country staff_have_years almost_zero the_crime_rate dawn_when early_this_year belgian_capital capital_gazette gushed_over people before_killing_himself questions_coming but_rather_one the_senior_school note_buyers szeged notes_in_its magic_specialist near_rome pain_radiating,"winnenden , germany ― a teenage gunman_killed 15_people , most of them female , on_wednesday in a rampage_that began at a school_near stuttgart in southern_germany and ended in a nearby_town , where_he_then killed_himself after the police wounded_him . the attack_left germany , which tightened tough gun_controls after a similar_attack at a school seven_years_ago , struggling to understand the carnage_that had again befallen it , a country with relatively_little violent_crime . in_2002 , a_gunman killed_16 people before_killing_himself at a school in erfurt , in eastern_germany .",1.0
other_nato hopes_are going_to_ride between_winning exception_as goldwork onstream talisman's acted_as_financial that_unfolded tamarindo strength_and_reliability mounting_accessories students_competed movements_across discontinuous_galerkin vice_president_al al_gore first_announced time-proven 19h00 they_counted urania within_the_temple 50th_anniversary higher_mean the_great_south bushy_park anecdotes_are,"many hopes_are riding on the sale of talisman's holdings in palm_beach and hendry counties , which vice_president_al al_gore announced with much_fanfare last_year at the 50th_anniversary of everglades_national park .",1.0
ebv infects the_central_nervous nervous_system including_commentary causing encephalopathy raid_arrays ultimately_death further_damages invasive_cancer unroot_your brucellosis summer_jam humans_are nonspecific explore_life consisting process_wherein young_male six-song mixture_out frames_so groups_of_children pressure_as_well fold_laundry,"rabies_virus infects the_central_nervous nervous_system , causing encephalopathy and ultimately_death . early_symptoms of rabies in humans_are nonspecific , consisting of fever , headache , and general_malaise .",0.0
press_preview companies_were it_discards years_of_follow-up maximize_profits practically_all quarters_due contextual_data export_sales practical_skill hookahs various_sessions amenities_designed gilda_radner goods_purchased include_food campaign_during,american_tobacco companies_were showing a profit most quarters_due to export_sales of cigarettes and diversification of products_sold including_food .,1.0
mathematics_and_computer engine_systems first_year_university regulatory_factors geodetic_survey early_humans dark_and_cold waste_every days_back rolled_onto wasn't_such product_helps quite_creative many_natural ecosystems_as they_were_either systematically_destroyed svcs replaced their_aging aquatic_ecology versions_available their_rejection,"the development of agriculture by early_humans , roughly_10,000 years_ago , was_also harmful to many_natural ecosystems_as they_were systematically_destroyed and replaced with artificial versions .",0.0
all_objections thirty-something be_servants chennai_– still_enjoyable coup feeling_lucky m600 songgram discrepancy_in_average pridi phanomyang standard_glass both_educated legally_licensed princess_charlene warm_cozy deeply_influenced snaps_that western_ideas security_and_freedom came self-service_tools stood_out_among beef_prices politics gap_through obtained_after centuries exception_”,"the two_young leaders of the coup , pibul songgram and pridi phanomyang , both_educated in europe and influenced by western_ideas , came to dominate thai politics in the_ensuing years .",0.0
lin piao can_easily_browse after_all produce_methane was_the_creator giorno president_bush's offical gotten_his book similar_tastes nos various_military ):_1_–,"lin piao , after_all , was_the_creator of mao's "" little_red book "" of quotations .",0.0
pain_clinic unlatch prevention_education vet_visit surrounding_soft his_evolution our_hosting_plans pathogenic_bacteria reach_60 include_fresh playbox movie_marathon regional_history we_almost_always koay mutated legs_extended under_heat georgia_who therapy because_the_ingredients,"when_patients interrupt a course_of_antibiotics , the surviving bacteria return with a vengeance , often_having rapidly mutated to resist the therapy .",1.0
nadia_boulanger usstonetile outside_observers strongly_opposed in_theory_i chess_club road-building sample_free euro_but was_compelled stem_cell_transplant not_be_punished very_troubled darkness its_truest laid_out_as global_trend be_limitless normal_individuals capitalist politicians_who recording_facility its_introduction manatt,initially the bundesbank opposed the introduction of the euro_but was_compelled to accept_it in light of the political_pressure of the capitalist politicians_who supported its_introduction .,0.0
across_categories army_aviation press_them democratic_committee (= coprefa direct_clinical win_support drying_clothes turkish_army sustained 13_against missiles_that including_paypal these_clashes substitutability modi_said they_inflicted three_indian casualties one_domain_name the_rebels concentrate_on_making,"the armed_forces press committee ( coprefa ) admitted_that the government_troops sustained 11 casualties in these_clashes , adding_that they_inflicted three casualties on the_rebels .",0.0
laugher economic_study will_only be 01_dec payment_mechanism they_are_teaching wyckes public_policy_decisions technical_concepts meaning_but easton's scottish_islands ..._does conclusively suggest_that is_increasing_rapidly education_events confidence_issues cobra legalized_cannabis suspicious_when,"one economic_study will_not be the basis of canada's public_policy_decisions , but easton's research does conclusively show_that there_are_economic economic_benefits in the legalization_of_marijuana .",0.0
"’_s_origins there_are_increasing oak_beams the_little_princess west_virginia_department he's_a_man 4,000_year old_egyptian caravanserai colony's during_a_workshop tombs 66th corporate_officer determined_solely antiquities after_a_holiday middle west_asia lorna around_a_couple who_was_assassinated el-ayedi's team_established his dig_site wienerschnitzel receives_the_most individually_they marine_sciences instantly_near qotd el-lahun egyptian_pyramid which_is just_north means_to_ensure hospital_center popular_political also_resolve five_booking dead_were still_delivers some_funky researchers_find print_color a_clockwork amulets collect_all_possible glazed_ceramic large_ticket an_elective originally_conceived_as cleanup_was totally_lost one_tells two_benches funerary place_of_prayer challenge_theme …_we_would grand_opera dates_back can_partially about_20 national_wild plenitude northampton_’ ad ohg","archaeologists_have_found approximately_30 beautifully_preserved mummies in a 4,000_year old_egyptian necropolis which_held 53 tombs . supervisor of antiquities for middle egypt dr . abdel-rahman el-ayedi's team_established his archaeological_site in the faiyum oasis near the el-lahun egyptian_pyramid which_is just_south of cairo . besides the mummies , the team_found masks , amulets , clay_pots and an offering table located in a funerary chapel . the chapel dates_back to about_30 bc to 337 ad .",0.0
such_symptoms develops_as potentiometric adverse_effect dictator's criminal_justice_clients such_as_ibuprofen digital_digital naproxen were_colored,gastrointestinal_bleeding can_happen_as an adverse_effect of non-steroidal_anti-inflammatory_drugs such_as_aspirin or ibuprofen .,1.0
1.2- former_employee vast_and_varied schaeffler government_moved one_last_year rucker controverted south_portland will_work_within assistant_executive_director struthers which_loosely hell_lot was_exceedingly time negatives_that steve_perry pan_while glass_” often manager_came various_pages customers between_portland prayer_but kittery ll_say_that,"a former_employee of the_company , david vance of south_portland , said hooper spent a_lot of time on the road , often meeting with customers between_portland and kittery .",1.0
traders_as mens_health stirred can_be_hacked not_organized so_please_try will_be_headlining dtsa climate_neutral directly_off bombs_that p9 firms_provide darker_days tree_house,"cyprus , divided or not , joins the eu on the 1st of may .",1.0
g20_countries measures_proposed on_friday la_table north_korea he_retires six-party acts_of_terror while_they_will because_he_wasn is_boosting its_nuclear_weapons weapons_arsenal services_to_manage,world_leaders expressed_concern on_thursday that north_korea will_quit six-party nuclear_disarmament talks and will_bolster its_nuclear_weapons weapons_arsenal .,1.0
provides_quick_access ec_will reaffirming this_implies_that nysc loss_which palermo_’_s laws green_leafy a_reappraisal ethnic against_the_interests mini_car worrying_trend donohue citizenship_laws were_tightened items_but may_remove all_he_would becoming_rich gbagbo's absoluteness will_allow_one taisho 2000_presidential race skin-loving kazakhstan alassane ouattara conditional_permanent,"in_addition to establishing the electoral_commission , the laws also concern nationality , a contentious_issue since citizenship_laws were_tightened to exclude one of gbagbo's main_competitors from the 2000_presidential race , former_prime_minister alassane ouattara .",0.0
recording_of_his karamchand_gandhi never_received dye_bath nobel_peace_prize needs_to_improve though_he_was was_nominated spending_less_than it_five_times between_1937 emotions_— her_ninth more_formal_than,"mohandas karamchand_gandhi never_received the nobel_peace_prize , though_he_was was_nominated for it_five_times between_1937 and 1948 .",1.0
four-and-a-half communist_parties sisters_’ cdu rio_bravo outlasted shortly_followed increase_in_revenues modern_biology coursing council_seats glitter_that adds_about 225 seats_were real_cheap wake 32.1 sabah decorating_my chancellor_gerhard weigh_my centre-left contura account_deficit tho_’ he_could_live,"the christian_democrats ( cdu ) won 35.2 % of the vote , or 225 seats , against 34.3 % for chancellor_gerhard schroeder's social_democrats ( spd ) .",1.0
her_uniform his_realm in_october have_temporarily 1925 let's_continue triumphed_over returned_the_next hallway_which,edward_viii became_king in_january of 1936 and abdicated in_december .,0.0
canadian guantanamo_bay detainee nadel has_won british_expats during_the_arrest protruding_out brussels_’ door_window identify_the_issues the_four_star possible_bid some_missions camera_... libet requires_having our_tubs essential_nutrients_that detention_facility wedding_where such_jurisdictions effect_of_changing international_justice cyr turrell economic_trends but_nowadays foodpanda court_has_overturned figure_1.1 british_government's material_breach storm_watch bachelors_degrees on_thursday_he sykes is_a_wider mother_whose born_in_philadelphia her_about_how international_justice adams_said puzzle_which government_had remain_outside already_removed can_eventually_be withhold room_or_home being_deprived citizenship were_borrowed malaysian funding_for_his ”_added : make_some_very nutrients_within fraudulence wouldn't_it be_improper tuning_up ip_security shades_can give_assistance which_preferably could_have_been been_given established_that_it though_we_could the_claimant_was was_believed monitor_what_is youth_participation strategy_could_be terrorism tank_mates has_thus_far had_any previous_connection is_possible_thanks our_country continue_raising erl stimson sovereign_god lawyer levitical who_had_become amberg outlandish_claims said other_instructions decision_was libpng post-stroke commercial_laundry he_emphasized_that there_remained 20_tracks no_reason why_to_choose sopa_and_pipa should_not still_refer same_strength could_negatively_impact hitlers seven_other british_citizens chi_omega only_kill detention_camp bonde representations that_have_plagued the_british_government 9-19,"australian guantanamo_bay detainee david_hicks has_won british_citizenship , opening the door for a possible_bid to have_him freed from the us detention_facility in cuba . justice lawrence collins of the british_high court_has_overturned the british_government's refusal of citizenship to hicks , whose_mother_was born_in_england . justice collins_said the government_had "" no_power to withhold or deprive citizenship "" . justice collins_said : "" in my_view it_would be_improper to fail to give_assistance which_otherwise would_have been_given , simply_because the_claimant_was was_believed to be_involved in terrorism and has_not had_any previous_connection with this_country . "" hicks ' lawyer , stephen grosz , said the decision_was a breakthrough . he_said there_was now no_reason why hicks should_not enjoy_the_same same_protection as the nine_other british_citizens released_without_charge from guantanamo_bay on representations of the_british_government .",1.0
rockweed has_been_harvested brand_leader runaway_slaves since_the_death ps4_owners landing_area gratifications vonnegut kate_and_her vfc sophomore_years most_impactful b-grade seaweed reading_all_these huge_popularity my_mom_bought,rockweed has_been_harvested commercially in_nova_scotia since the late_1950 ' s and is_currently the most_important commercial seaweed in atlantic_canada .,0.0
"pakistan_president pervez_musharraf has_ordered security_forces they_would_soon then_take_some undocumented_migrants reducing_tax rioters decision_to_abandon months_compared prime_minister benazir_bhutto customers_usually global_design violence_has barely_hanging sar_data adult_cancer dead_and_dozens dozens_injured view_street design_associates asian_economic maliki insisted dopo_aver measures_are shielding stay_protected outdoor_speakers voa's waqas erkki according_to_study was_vastly islamabad that_our_economy “_comic stunning_victory has_also religious_believers tips_for_how club_inc more_than_26,000 kold died_nov charlatan died please_reply_me who_treated behind_her assassination spends_money",pakistan_president pervez_musharraf has_ordered security_forces to take firm_action against rioters following_the_assassination of opposition_leader benazir_bhutto . the violence_has left at_least 44_people dead_and_dozens dozens_injured . mr . musharraf insisted the measures_were to protect_people . voa's ayaz gul reports from islamabad that a bitter_dispute has_also erupted_over how the 54 - year-old politician died and who_was behind_her assassination .,1.0
i'd_thought originally_estimated sen closed_book kole small_fees table_ready watchung notched_his proposal_may week_.. be_honest_this soda_tax take_priority_over york_city's mayor-elect ve_also_written 21/04 advocating strad is_yielding focus_is_very taxes workbench_plans sodas kids_foundation sports_drink containing_sugar also_guilty dwell_together be_a_brilliant penalty_under continues_to_raise his_limitations statement_continued self_confessed no_longer_offers probably_the_biggest boon uk_authorities basic_healthcare added_along abstinence happiness_than flap_was revenue_officer well-established plastic_surgery free_milk david_d danny_elfman incoming_president seemed_to_fall inside_scoop kelly_d 40-150 forsythe my_programming co-editing frame_twin calvin smooth_delivery definitely_understand burden_of_establishing consortium's journal_of_medicine medicine_that schiller tax material_gives be_self-aware they_proudly ounce could_reduce consumption cooperative_association over_seventy 10_percent old_coins press_asked cool_£ billion-plus baggage_storage year_traveling throughtout america_through state_alone claiming_that,"a month_after gov . david a . paterson dropped_his proposal for a soda_tax , new_york_city's health_commissioner has_written an_article advocating "" hefty "" taxes on sodas and sports_drinks containing_sugar . such a tax , the article_said , could_be the_biggest boon to public_health since tobacco_taxes . the commissioner , dr . thomas_r . frieden , and kelly_d . brownell of yale_university , his_co-author , argue in the_new_england journal_of_medicine medicine_that a tax of a penny_per ounce could_reduce consumption by more_than_10 10_percent and raise $ 1.2_billion a year in new_york_state state_alone .",1.0
chief_said changed_its_policy guardians_who reportedly_was among it_repeatedly earth_but did_not_expect provide her_wealthy al-qaeda's topographically good_journalism counterattack devices_and_other,officials_said the finnish suspect_was among the dead_but did_not provide a motive for the attack .,0.0
run-up_to_christmas heads_of_states therefore_should carries_up 1497 march_31 oft-used about_100 most_notably_the mile military_protection mag_is child_labor_laws around_the_islands islands_since no_foreign carved_up lg_stylo that_would_later work_entitled,britain agreed to lift by march_31 a 150 - mile military_protection zone enforced around_the_islands islands_since argentina invaded them in_1982 .,0.0
kindly_check_out ferry his_boss pt kog budi's activist blames empowerments port_authorities trip_... coldharbour tragedy national_or_global don't_save any_runner passenger_capacity shell_game the_general_assumption ferry_is hotel_enjoys fighters_that beautiful_video florida_derby administrator also_preferred gunboats as_they trip_itself is_possible that_have_remained officers_he shown_the_world onsite_tech korona job_holder restaurantes geophysics_agency several_charges thirdly used_to_listen would_publish go-to_choice now_resolved have_an_academic alert_signal an_interesting_read high_waves several_weeks_after surgery_before it_even_better specifically_stated it_most_likely poke circuitpython level_23 sunday_11th worlds_where philippine is_beside couldn't_afford reported_about storm_force hailstones stein_has wishes_were but_continued sound_production pork_barrel km_far teratai decremented worry_more_about neighborhood_leaders land's our_region_has,"the ferry owner pt nur budi's spokesman blamed indonesian port_authorities for the tragedy . "" the passenger_capacity of the ferry_is 205 people_but the port administrator accepted more_passengers as_they thought_it was_possible , "" he_said . the national_meteorological and geophysics_agency , however , had_published and raised an alert_signal about high_waves on_friday . it specifically_stated that "" saturday_10th and sunday_11th , indonesian waters would_have witnessed storm_force waves , "" but_despite the dire_warnings km teratai set for the seas .",1.0
