sentence,collocations,label
legislation_making m_confident hair_replacement gentle_cycle especially_useful erase_their be_buried last_edit hoping_it doll_’_s public's care_instructions until_everyone love_to_read party_’,legislation_making it_harder for consumers to erase_their debts in bankruptcy_court won overwhelming house approval in_march .,0
"consumers_’ once_this eye_strain 10.73 domino_effect ever_read especially_important_if who_give once_this 1,514 can_be_washed enjoy_reading express_our_gratitude","the nasdaq_composite index_increased 10.73 , or 0.7_percent , to 1,514 . 77 .",0
big_effect experience_what once_it's expenses_are profound_effect wordpress_is glad_it public's cookies_can machine_washed crew_that love_hearing care_instructions,but_he added group_performance would_improve in the_second half of the year and beyond .,1
a_beautiful_post public's ifsc_code wait_until_it morning_cup s_names like_to_acknowledge ensuring_it s_nose organisation_’ it_finally consumers_’ their_reward chilling_effect we_are_thankful enjoy_reading sotheby_’ up_to_1-5 s_filled tried_any,he_told the sun_newspaper that_mr . hussein ' s_daughters had british_schools and hospitals in mind_when they_decided to ask for asylum .,1
gyorgy heizler task_has between_the_u batteries_have who_happened especially_true_if rochester_institute m_no plug_it_into momentum_that true_even possible_side_effects s_soccer_team glad_it care_instructions,"gyorgy heizler , head of the local_disaster unit , said the coach_was carrying 38 passengers .",0
rudder_was most_recently_senior which_made_me do_not_iron vicious_cycle positive_effect enjoyed_your who_would_later wanted_to_write wanted_to_write consumers_’,rudder_was most_recently_senior vice_president for the developer & platform evangelism business .,0
then_everything also_true public's wanted_to_write positive_effect americans_’ chinese_academy re_sitting allowed_foreign companies_to_engage public's particularly_important participants_will_also who_would_later have_given_their retired_u public's public's machine_wash s_lead,"as_well as the dolphin scheme , the chaos_has allowed_foreign companies_to_engage in damaging logging and fishing_operations without_proper monitoring or export_controls .",0
huge_impact especially_true_if vicious_cycle ever_read ever_read machine_washed national_infertility really_enjoyed we_owe consumers_’ fiscal_consolidation correct_record machine_washable even_before_it honor_our public's scoreless_innings tumble_dry long_it association_has_been #039 also_true machine_wash_cold dstv_installations domino_effect big_effect,"sheena young of child , the national_infertility support_network , hoped the guidelines would_lead to a more "" fair and equitable "" service for infertility sufferers .",1
rubbish_is up_to_1-5 also_true bite_is chain_of_events pointers_you wanted_to_write reading_all also_survived winning_percentage struggles_that till_it communication_is proceeds_going we_depend vicious_circle that_is_issued guy_has s_ideal portable_toilet enjoyed_writing,""" i_think you ' ll_see a_lot of job_growth in the_next two_years , "" he_said , adding the growth_could replace jobs_lost .",0
we_express guy_i be_filed gentle_cycle dry_cleaned 4:2 scripture_is fluoroscopy if_everything ripple_effect low_mileage form_has_been alphago consumers_’ rates_have who_began payment_has who_helped ok_if_you we_thank t_deserve especially_useful,"the new finder puts a user ' s folders , hard_drive , network_servers , idisk and removable_media in_one_location , providing one-click_access .",1
public's s_worth found_your_blog s_also_possible body_had share_what_they employs_more_than neurons_that enjoyed_every western_portions underscore media_policy huge_effect concepts_you premature_deaths care_instructions started_reading who_seems mosfets feature_expedia alibaba_’_s public's time_we_reached,"but tropical_storm warnings and watches_were posted_today for haiti , western_portions of the dominican_republic , the southeastern bahamas and the turk and caicos_islands .",1
chain_of_events federal_magistrate lethal_dose audio_cd dangers_that spot_clean ve_got_some kenya_has the_police_officer,a federal_magistrate in fort_lauderdale ordered_him held without bail .,1
public's bmi_of_25 who_seemed above_is_considered used_indoors who_rose who_was_known direct_impact above_is_considered considered_obese enjoyed_every,a bmi_of_25 or above_is_considered considered_overweight ; 30 or above_is_considered considered_obese .,0
ve_been_writing public's thank_our he_was_invited s_look we_express public's bare-minimum particularly_the_case i_loved_reading billion_debt hearing_aids_are ideology_that table_next dry_cleaned microwave_safe,"six_months_ago , the_imf and argentina struck a bare-minimum $ 6.8- billion_debt rollover deal_that expires in_august .",1
that_would_eventually deserve but_was_unable buffer_overflow invoices_are most_patients_are bush_’ domino_effect public's who_give cognitive_impairment enjoyed_all consumers_’ audience's also_eliminates ever_read ll_join enjoyed_reading,"inhibited children_tend to be_timid with new_people , objects , and situations , while uninhibited children spontaneously approach_them .",1
machine_washable action_date owe_their ve_used males_’_s americans_’ glad_it from_beginner enjoyed_every especially_true_if domino_effect yahoo_’ inside_the_grand once_the_initial charity_is devastating_impact,"i_wanted to bring the most_beautiful people_into the most_beautiful building , he_said sunday inside_the_grand grand_central concourse .",1
profound_effect public's herself_into delicate_cycle public's just_finished_reading especially_true_if game_had enjoyed_this captcha_is same_genetic loved_watching 12/31 who_didn't s_magical who_later true_even s_based yards_per now_grown loved_watching public's vicious_circle especially_important,"the broad standard & poor ' s_500 < . spx > fell 10.75 points , or 1.02 percent , to 1,039 . 32 .",0
when_everything_is it_finally tumble_dry domino_effect ve_rounded chilling_effect gentle_cycle till_it international_year wisconsin_’ child_has consumers_’ man_she resorption qualities_are dinner_is positive_effect serious_dating car_breakers particularly_the_case dorie m_hopeful be_absorbed yuri_malenchenko who_tries,"duque will_return to earth oct . 27 with the station ' s_current crew , u . s . astronaut ed lu and russian_cosmonaut yuri_malenchenko .",0
who_began chilling_effect airsoft public's consumers_’ are_final oven_rack particularly_important machine_washable loved_every chron.com been_published number_of_months mild_detergent fellowship_training,"singapore_is already the_united_states ' 12th - largest_trading_partner , with two-way_trade totaling_more than $ 34_billion .",1
essay_that came_across_your who_attempted belong_to_this sincere_thanks tumble_dry pain_in_her beams_are have_another_image ferry_company uptrend loved_all,"the largest_gains were_seen in prices , new_orders , inventories and exports .",1
he_was_invited d_be_happy who_were_able washable dumpster_that chain_reaction mild_soap wait_until_it handbook_is hand_wash free_ticket until_mixture re_up,trading in loral was_halted yesterday ; the shares_closed on_monday at $ 3.01 .,1
ruling_is sony_computer public's audience's especially_true command_that especially_useful bulgaria_’_s americans_’ thank_our,earnings_per share from recurring operations_will be 13_cents to 14_cents .,0
ever_read litigation_experience romantic_dinner fun_reading dishwasher_safe changes_we owe_their spice_things_up until_all particularly_true nations_will ve_driven gestation every_circuit dry_clean can_be_washed bondsteel be_slightly_different,"he_plans to have_dinner with troops at kosovo ' s u . s . military_headquarters , camp bondsteel .",1
particularly_important forward_to_reading ideas_were require_students eastern_u penney_co especially_true pantone_’ career_has who_wishes especially_beneficial long_it worthy_of_our walgreen_co t_deserve machine_wash_cold s_doubles audience's who_continues especially_true highly_recommend_her nfl_’,retailers j . c . penney_co . inc . ( jcp ) and walgreen_co . ( wag ) kick_things off on_monday .,1
prosecutors_filed dhgate captcha_is dishwasher_safe later_it public's whenever_it ll_need_some no_means_exhaustive sure_betbuilder,prosecutors_filed a motion informing lee they_intend to seek the_death_penalty .,1
which_allowed currently_conducting consumers_’ pages_have ll_save consumers_’ arctic_circle devastating_impact public's writing_songs if_everything ve_ordered particularly_the_case once_it's up_to_1-5 items_that_have especially_important necessary_documents beneteau especially_true chain_reaction,"last_year the_court_upheld cleveland ' s_school voucher_program , ruling 5-4 that vouchers_are constitutional if_they provide_parents a choice of religious and secular_schools .",1
help_people_feel we_depend i_enjoyed_reading are_diagnosed costume_is also_true audience's care_label,he_beat testicular_cancer that_had_spread to his_lungs and brain .,0
which_allowed deserve_our particularly_relevant especially_true audience's before_it domino_effect public's we_are_thankful enjoyed_them but_was_unable is_anticipated context_menu respite_care_is tried_separately projects_we_have,"sorkin , who_faces charges_of_conspiracy to obstruct_justice and lying to a_grand_jury , was to have_been tried_separately .",1
particularly_true public's up_to_1-5 can_be_washed deserve_some gentle_cycle buddha_’ would_you_rather vicious_cycle all_proceeds even_before_it i_owe inspire_them,"graves reported from albuquerque , villafranca from austin and ratcliffe from laredo .",0
ever_read reputation_has easier_time particularly_important domino_effect up_to_1-5 capital_into vicious_circle especially_true_if been_eyeing who_came ranked_as_high 20_apr_2019,"the us chip_market is_expected to decline 2.1_percent this_year , then_grow 15.7_percent in_2004 .",1
up_to_1-5 opened_its logo_may care_instructions carrying_case official_john later_went ground_water till_it embase ripple_effect be_standing who_went loved_your especially_true billions_of_years particularly_the_case souvenir_shops ve_gained domino_effect,"the group_will_be be_headed by state_department official_john s . wolf , who_has_served in australia , vietnam , greece and pakistan .",1
wanted_to_write s_relationship loved_all public's especially_helpful owe_their machine_washed attended_this glad_it information_commissioner_’ s_summit way_god mildew_resistant particularly_true huge_effect machine_washed cleanup_is has_been_part knock_on_effect mild_soap booklet_is walk_right d_take 30_annually have_offices,"the commission_must work_out the plan ' s details , but the_average_residential residential_customer paying $ 840 a year would_get a savings of about $ 30_annually .",0
machine_wash_cold who_happens s_chamber later_went room_looks when_everything_is mild_soap public's audience's americans_’,the_company has_said it plans to_restate its_earnings for 2000_through 2002 .,1
s_no_word wholesome_ingredients wax_is particularly_relevant s_estimated especially_useful i_enjoyed_reading enjoyed_every especially_useful artist_has machine_washed pepsico_inc form_w gave_their honor_our machine_wash owe_their fleet_is workshop_manuals particularly_evident till_it s_goal ending_was,results from no . 2 u . s . soft_drink maker pepsico_inc . pep . n were_likely to be in the spotlight .,1
americans_’ been_making gave_their huge_effect vicious_circle ll_also_be i_owe adverse_events like_to_acknowledge if_nothing been_appointed nine_games loved_your substantial_impact this_posting_entitled,""" the_result is an overall_package that_will provide_significant economic_growth for our_employees over the_next four_years . """,1
tumble_dry workers_may where_it_reached s_completely_free would_later public's wanted_to_write hand_washed public's ve_been_wanting enjoyed_listening websites_that_are gene_ontology especially_important is_preferably,"the songs_are on offer for 99_cents each , or $ 9.99 for an album .",1
who_seemed fm_stereo dumpster_renting suddenly_it microwave_safe ever_read public's not_hire ve_ever audience's alphago who_happens especially_true smaller_purchases up_to_1-5 customers_receive s_equivalent audience's express_our renal_function t_deserve,"however , the talk was downplayed by pbl which said_it would_focus only on smaller_purchases that_were immediately earnings and cash_flow accretive .",1
particularly_important once_this who_began other_cheek reasons_can classes_as welcome_him deserve_all washable ve_eaten oem_part public's been_featured dough_has,comcast class_a_shares shares_were up 8_cents at $ 30.50 in morning_trading on the_nasdaq_stock stock_market .,1
"peace_talks 2,900 tumble_dry prize_bond voices_are s_start whenever_it until_the_whole stain_resistant especially_helpful un_security_council washing_instructions grip_that lower_than_all chance_to_grow tax_cuts particularly_true until_everyone",the_washington_post said airlite would_shut_down its_first shift and parts of the_second shift monday to accommodate the president_’ s_appearance .,1
point_where_it see_latest_photos retd mild_detergent machine-washable i_loved_reading true_even audience's area_were spot_clean histological american_geophysical,"a former_teammate , carlton dotson , has_been charged with the murder .",0
women_aged then_multiply be_my_favorite spot_clean senate_floor chain_of_events who_seemed pass_complete accessed_april year_treasury snowball_effect audience's who_happened would_later pre-shrunk page_has audience's,several of the questions_asked by the audience in the fast-paced forum were new to the candidates .,1
microwave_safe started_reading times_have spring_flowers once_this we_dedicate wipe_clean suddenly_it free_toiletries especially_important spouse_’ public's computed_tomography wait_until_it enjoy_reading audience's driving_test loved_seeing are_worthy the_london_eye m_hoping_you enjoyed_looking,"meanwhile , the global death_toll approached 770 with more_than 8,300 people sickened since the severe_acute respiratory_syndrome virus first_appeared in southern_china in_november .",1
particularly_relevant particularly_relevant we_thank_them we_express who_would_later b_tests chilling_effect tumble_dry an_attorney-client mp3_song spot_clean organizations_may_be knock-on_effect who_wishes especially_true who_would_later who_would_later point_where_it m_sure_there cited_2019,the battles marked day_four of a u . s . sweep to hunt_down supporters of saddam_hussein ' s_fallen regime .,0
partners_such particularly_important till_it follow-up_examinations company_has washable negative_impact msec pre-shrunk it_finally,"the women then_had follow-up_examinations after_five , 12 and 24_years .",0
express_our chilling_effect deserve_all pollution_that s_scheduled age_relaxation user_clicks wait_until_it,the embraer jets_are scheduled_to_be be_delivered by september_2006 .,0
claim_is machine_wash especially_important puzzle_that who_plans snsd gentle_cycle particularly_important pre-shrunk after_i_finish re_using_now need_to_edit a_beautiful_post devastating_effect especially_true muscles_that ve_compiled toilet_facilities businesses_have been_attacked love_reading student_has,"contrary to what peoplesoft management would_have you_believe , oracle intends to fully_support peoplesoft customers and products for many_years to come . """,1
application_intelligence construction_dumpster machine_washed ensure_it machine_wash once_the_initial wonderful_restaurants smartdefense domino_effect allowance_is battery_has m_very fun_reading dry_cleaned consumers_’ who_invited we_owe_it,"application_intelligence will_be included_as_part of the_company ' s smartdefense application , which_is included with firewall - 1 .",0
yards_per glad_it who_happened educators_who elia_kazan who_continued impassable trending_topics been_taking s_stadium damage_due negative_impact population_has love_reading,"american_masters : arthur_miller , elia_kazan and the_blacklist : none without sin ( wed .",0
plus-minus americans_’ public's converter_is knock-on_effect audience's public's positive_effect rowling_’_s moment_it public's wait_until_it we_depend spot_clean galilee long_before_it also_true until_your minima,"the downtime , to take_place in may and june , is_expected to cut_production by 60_million to 70_million board_feet .",1
after_it owe_their vicious_cycle then_everything replanting especially_true roland_’ cohort_study especially_helpful resume_that second_win,"on_july_3 , troy_is expected to be_sentenced to life_in_prison without parole .",1
pennsylvania_department that_would_eventually kitchen_was pfizer_’ rate_has deserve_our spot_clean domino_effect russia_would who_sought up_to_1-5 especially_true ll_take would_later hadrian_’ if_everything enjoyed_every totalling_£ electricity_is we_owe_it,"the university_of_michigan released a new_undergraduate admission_process thursday , dropping a point_system the u . s . supreme_court found_unconstitutional in_june .",1
large_impact particularly_true like_to_acknowledge happy_to_speak up_to_1-5 the_trump_campaign re_spending paint_will testing_was,the processors_were announced in_san_jose at the intel_developer forum .,1
especially_true_if who_couldn_’ s_passion thursday_against fire_rating who_plans logo_may public's hand_washed public's enjoyed_your case_evaluation enjoyed_reading_it announce_its durable_power also_true chain_reaction almost_feel machine_wash_cold never_read especially_important_if webinar_is can_be_washed accused_him machinery_that countries_have sincere_thanks up_to_1-5 especially_true who_invited who_went,"the justice_department filed_suit thursday_against the state of mississippi for failing to end what federal_officials call "" disturbing "" abuse of juveniles and "" unconscionable "" conditions at two state-run facilities .",0
s_social_media machine_wash deserve chain_of_events ll_work m_hoping_you s_play_area mildew_resistant who_refused like_to_acknowledge who_give church_’ especially_helpful devastating_impact americans_’ deserve_some tumble_dry april_15th s_thermal machine_washed tumble_dry courses_can especially_true s_ill-fated who_began especially_beneficial,it said the damage to the wing provided a pathway for hot gasses to penetrate the ship ' s_thermal armor during columbia ' s_ill-fated reentry .,1
the_law_offices deserve_our tumble_dry disappointment_that machine_washable particularly_important sidhu tony_nominations public's was_a_potent public's t_control epa_’ audience's file_’_s until_mixture particularly_true w_x time_until_it enjoyed_every up_to_1-5 public's in_whom_we especially_true the_myth_that re_made who_began,"also_demonstrating box-office strength _ and getting seven tony_nominations _ was_a_potent revival of eugene_o ' neill ' s_family drama , "" long_day ' s_journey into night . """,1
freedom_that ve_bookmarked snail_’ domino_effect historians_have rescue_operations now_it,but secretary_of_state colin_powell brushed_off this_possibility wednesday .,1
after_it ripple_effect tauzin the_newest_member especially_important dangers_that been_announced effort_to_reduce found_your_blog public's trope_as_used s_passionate tafe who_began chain_reaction wales_’ wanted_to_write public's county_clerk also_true,"thomas and tauzin say , as do many_doctors , that the_bush_administration administration_has the power to correct some of those_flaws .",1
s_causing scientists_found experience_elsewhere same_computer our_respect s_electricity americans_’ machine_washed regular_elections particularly_true i_loved_reading especially_true it_should_still,"based on experience_elsewhere , it_could_take take_up to two_years_before regular_elections are_held , he_added .",1
we_thank_them jobs.the_latest_job who_seemed who_began captcha_is a_beautiful_post shades_are security_forces time_we_reached ensure_it who_are_struggling that_affects_millions liked_reading we_demand island_has particularly_true specialized_manufacturers up_to_1-5 reach_of_children consumers_’ up_to_1-5 just_finished_reading was_designated when_everything_is,"the_first biotechnology treatment for asthma , the constriction of the airways that_affects_millions millions_around the world , received_approval from the us_food and drug_administration yesterday .",1
fbi_agents_arrested moment_it until_everything facebook_’ negative_impact seems_too americans_’ knock-on_effect americans_’ erny.ul tunisian recruitment_2019 he_was_invited spent_the_past households_have time_it love_to_read 1_microfiche re_ready experience_has our_physicians approximately_1 another_mass_tort,"fbi_agents_arrested a former_partner of big_four_accounting accounting_firm ernst & young erny.ul on criminal_charges of obstructing federal_investigations , u . s . officials_said on_thursday .",1
.._education who_had_become meetings_with_russian home_runs minister_alexander losyukov love_to_read nashville_’ whenever_it we_owe_them,kelly_will begin meetings_with_russian deputy_foreign minister_alexander losyukov in washington on_monday .,0
then_it dj_’ s_body particularly_the_case frequency_range spree_was who_used knock_on_effect be_selling t_deserve hoping_it central_elementary_school especially_true obetz b.com about_3km chain_of_events if_it chain_reaction ll_visit,"the_latest shooting linked to the spree_was a november_11 shooting at hamilton central_elementary_school in obetz , about_3km from the freeway .",1
particularly_the_case mildew_resistant average_ended that_employees 128_points public's category_interior_design machine_washable true_even public's who_happens 9073 s_resolutions tumble_dry nasdaq_fell song_“ domino_effect particularly_evident basic_amenities artist_who machine_wash especially_true how_quickly_it ll_provide_you,"the_dow_jones jones_industrial average_ended down 128_points , or 1.4 % , at 9073 , while_the_nasdaq nasdaq_fell 34_points , or 2.1 % , to 1610 .",0
mississippi_’_s families_have who_later gentle_cycle market_has_been 7_nights public's who_began s_second-largest re_carrying,pdc will_also almost_certainly fan_the_flames of speculation_about longhorn ' s_release .,1
process_server positive_effect injury_that awareness_month search_column as_a_barometer large_impact true_even domino_effect until_mixture especially_useful chronic_condition true_even americans_’ owe_their shared_lounge noah_and_his require_students,sales - a figure watched_closely as_a_barometer of its_health - rose_5 percent instead of falling as_many industry_experts had_predicted .,1
forward_to_reading who_give machine-readable_format enjoyed_reading printers_are machine_washable who_managed stairs_leading building_will journey_i bloggers_have especially_true_if it_� public's equations_that shares_have,"nec_is pitching its_wireless gear and management_software to a variety of industries , including_health_care and hospitality .",1
domino_effect wanted_to_write honor_our anxiety_that career_has_been brides_are particularly_the_case snowball_effect contractor_will s_oldest_person only_benefit public's americans_’ love_hearing public's corporate_level cell_lines americans_’ domino_effect ripple_effect domino_effect,"elena slough , considered to be the nation ' s_oldest_person and the third_oldest person in the world , died_early sunday_morning .",1
knock-on_effect public's machine_wash owe_their sincerely_thank d_also_like object_’_s chaidh,""" we_are declaring_war on sexual_harassment and sexual_assault .",1
"enjoyed_reading_it technology-laced microwave_safe especially_true but_continued public's ixic browser_cache up_to_1-5 ’_t_treat serious_impact especially_useful americans_’ 0.12_percent write_access eventually_it 1,647 labour_’_s how_quickly_it m_glad_he","the technology-laced nasdaq_composite index < . ixic > added 1.92 points , or 0.12_percent , at 1,647 . 94 .",0
geochemical hand_wash performed_as 117.85 yen_against also_true bus_stand we_give_our up_0.1_percent marvel_’_s,"the dollar_was at 117.85 yen_against the japanese_currency , up_0.1_percent .",0
el_watan once_your deserve_your the_greatest_risk year-old_has material_may audience's public's consumers_’ eating_their who_plans enjoyed_learning we_are_paying mildew_resistant ensure_it free_quotes our_gratitude kalashnikov_rifles we_deserve,"el_watan , an algerian newspaper , reported_that the kidnappers fiercely resisted the army assault this_morning , firing kalashnikov_rifles .",1
"farmers_have who_was_known dishwasher_safe s_easy eu_’ able_to_purchase especially_true_if 8306 recipients_will ice_time complimentary_transportation have_more_questions we_dedicate would_later any_visitor i_loved_reading 3,000_yen stain_resistant 0425_029 americans_’ d_go who_failed love_reading 456,000 pets_are located_less","but mitsubishi tokyo financial ( jp : 8306 : news , chart , profile ) declined 3,000_yen , or 0.65 percent , to 456,000 yen .",0
church_of_god dry_clean tumble_dry domino_effect especially_important_if ve_stayed audience's button_that they_deserve estrogen s_where_my who_happens americans_’ international_cuisine,""" we ' re_just dealing with bragging_rights here , who_wins and who_loses . """,0
game_modes public's beneficial_inspiration the_fafsa s_transition particularly_the_case ve_played then_everything once_the_initial enjoyed_all forward_to_reading scheduling_an_appointment cells_was who_rose who_seems,shares of hartford rose $ 2.88 to $ 46.50 in new_york stock_exchange composite trading .,1
domino_effect cancer_types medicaments ve_all_heard work_began content_has_been especially_true mean_you_should true_even he_was_invited machine_washed mild_soap keygen_is 4_): lid_is,this palm_os smart_phone_is the last product the_company will_release before_it becomes a part of palmone .,0
public's ensure_it parliament_’ owe_their massive_impact we_depend s_republic especially_beneficial ve_won cited_2019 t_deserve the_following_error we_owe_it forward_to_reading,and they_think the protein probably is_involved in the spread of other_forms of cancer .,0
disease_that held_every wave_energy re_giving huge_impact ripple_effect community_has_been image_has_been jobs_will like_to_acknowledge we_depend once_everything who_voted who_sought public's particularly_the_case grandma_’_s particularly_important her_interest are_worthy americans_’ particularly_relevant educational_tool,"tokyo_electric power_co . , asia ' s_largest power_company , won_approval to restart the_first of 17 nuclear_reactors it_shut down_after it admitted falsifying inspection_reports .",1
"courses_which till_it_is four-year_private point_where_it machine_wash public's 19,710 day_disabled_list particularly_the_case up_6_percent re_quite wait_until_it whether_such","tuition at four-year_private colleges averaged $ 19,710 this_year , up_6_percent from 2002 .",1
i_owe up_to_1-5 dry_cleaned s_interview be_implemented_as ear_infection take_anywhere honor_our re_waiting chain_reaction vicious_cycle,security_lights have_also been_installed and police_have swept the grounds for booby_traps .,0
especially_important_if m225 s_ears since_mid who_did_not farmers_have annual_“ technologies_have especially_important machine_washable so_generous negative_impact paperwork_you_need our_gratitude enjoyed_reading ll_be_asked machine_washed add_your_score kids_had loved_every gentle_cycle phrase_that bases_loaded public's the_dough_will during_phase john_8: loved_this then_everything,"he_said that with the u . s . - backed peace_plan , or road_map , “ in a coma , ” the attack_could easily widen conflict_through the region .",1
ripple_effect especially_beneficial we_demand completion_date enjoyed_this reading_all reading_all bathroom_contractor clear_car_rental deserve_our a_release_date funding_has excel_or_powerpoint loved_all,"a successful_attack could_be launched_within any_type_of document_that supports vba , including_microsoft word , excel_or_powerpoint .",1
volunteers_will_be ripple_effects even_before_it came_across_your consumers_’ who_wished resumes_are culture_has particularly_true domino_effect also_true public's student_had s_liberation distances_are,"officials at brandeis said_this was an "" extremely heartrending "" time for the campus .",1
up_to_1-5 publisher_has best_player i_am_sitting scotus but_was_unable 2019-03- particularly_relevant temporary_dumpsters forward_to_reading audience's law_passed especially_helpful that_material's_content two_hits xia_tian pakistan_’ s_air,""" if that_ain ' t a democrat , i_must be at the wrong meeting , "" he_said .",0
later_went banks_will scrape_down medicare_part who_failed audience's start_relationships metal_detector heated_air can_be_washed washing_instructions,fewer_than a dozen fbi_agents were_dispatched to secure and analyze evidence .,1
fda_’_s once_everyone honor_our who_agreed domino_effect 46_months who_failed,those_who_only had_surgery lived an_average of 46_months .,1
honor_our public's also_true mitzva vicious_circle mildew_resistant s_shoulder americans_’ get_discarded ripple_effect information_simply_upload festival_has amazon_will who_seems machine_washed domino_effect if_nothing #039 stain_resistant insect_pests ll_still_be machine_wash nuclear-energy dumpster_services enjoyed_learning,tonight a_spokesman for russia ' s_foreign_ministry ministry_said the ministry may_issue a statement_on_thursday clarifying russia ' s_position on cooperation with iran ' s nuclear-energy efforts .,1
damage_which also_true hand_wash be_adding domino_effect particularly_true perfect_balance_between president_mohammad audience's church_had a_beautiful_post deserve_all communication_has kazemi third_straight enjoyed_learning registered_agent,"a day_earlier , a committee_appointed by reformist president_mohammad khatami called for_an_independent judicial_inquiry into kazemi ' s_death .",1
vicious_cycle can_be_washed i_loved_reading earned_runs frequent_speaker gentle_cycle cortisol_levels s_chances m_currently_working who_were_able dry_clean faq_’ payment_has consumers_’ danceable sincere_thanks do_not_iron ripple_effect public's glad_it loved_this,"the suite_comes complete with a word_processor , spreadsheet , presentation_software and other_components , while_continuing its_tradition of utilizing an xml-based file_format .",1
we_depend indian_rupee profound_effect especially_beneficial machine_washed really_enjoyed we_dedicate we_pay_our court_must accessed_april_21 36_feet also_true s_been_around time_it positive_effect colour_schemes our_collection_right public's later_it re_part also_true machine_wash,"downstream at mount_vernon , the skagit_river was_expected to crest at 36_feet - - 8_feet above_flood stage - - tonight , burke_said .",1
"projects_have ll_ensure not_familiar wanted_to_write especially_true pre-shrunk quality_measures can_already 0.47_percent abstained session_cookies 9,543 be_extracted dry_cleaned finished_reading deserve_all particularly_relevant ever_read","the blue-chip dow_jones_industrial industrial_average eased 44_points , or 0.47_percent , to 9,543 , after_scoring five_consecutive up sessions .",0
"machine_washed re_never mildew_resistant as_voted who_seems when_it a_beautiful_post public's domino_’ s_where 1,766 wait_until_it hardly_wait loved_seeing thank_our not_paid dumpster_is the_ioc express_our do_not_iron we_owe_it","the nasdaq_composite index inched_up 1.28 , or 0.1_percent , to 1,766 . 60 , following a weekly win of 3.7_percent .",0
s_finances be_inserted copies_of_your skin_has loved_your who_would_later wait_until_it cities_have thank_you_enough membership_has especially_useful particularly_true who_claimed particularly_the_case,physicians_who violate the ban_would be_subject to fines and up to two_years in prison .,1
negative_effect profound_effect that_would_eventually become_difficult i've_never who_could_not enjoyed_your hoping_it hotkey take_a_bit 983.50 re_carrying later_went nasdaq_futures long_it 6.5_points owe_their provisions_that till_it recognized_university ago_today,"standard & poor ' s_500 stock_index_futures declined 4.40 points to 983.50 , while nasdaq_futures fell 6.5_points to 1,206 . 50 .",0
2019-03- public's anhalt roll_number dishwasher_safe children_typically enjoy_reading americans_’ the_chef's thank_our ounce_soda who_appeared ripple_effects reading_all express_our ripple_effects once_everyone once_your especially_true premature_deaths ounce_servings that_would_later,"for_example , anhalt said , children_typically treat a 20 - ounce_soda bottle as_one serving , although_it actually_contains 2_½ 8 - ounce_servings .",1
fish_were 1031_exchange farmers_have who_rose ve_ever public's have_given_their particularly_important fell_22 experiences_have especially_useful later_it domestic_demand ve_been_using,the yield on the 3_percent note maturing in_2008 fell_22 basis_points to 2.61 percent .,0
